label,text
airport, what airport is near los angeles california with the least traffic
airport, what airport is closest to baltimore maryland that i can fly into from atlanta
airport, list the new york city airport please give me a description
airport, list the airport closest to newark international air terminal
airport, list of airport codes for atlanta and boston
airport, list the busiest airport near new york city international ny
airport, list the major airport near philadelphia that serve american airlines
airport, list me the three largest airport near dallas texas
airport, list san francisco airport services at sfo international
airport, could you list the major air terminals near baltimore
airport, show me the san diego airport please i need to get a flight
airport, what is the airport name at 40th street and ninth avenue
airport, show me a list of us west coast city and airport codes
airport, which is the closest airport to newark nj where i can pick up a rental car
airport, list the three busiest us domestic airlines and which airport they use
airport, list all the major us international flights out of philadelphia
airport, list all the major us city with airport code 734
airport, what airport is closest to dallas texas and has a hyatt hotel
airport, what is the name of each airport that you service out from milwaukee
airport, list the san francisco airport please show me a map of all international and major us
airport, what airport is closest to boston downtown area and has the best rental cars
airport, list the name of all air ports with flights into san diego
airport, list me all the flights on wednesday to san diego
airport, show me all the major american airways flights at atlanta
airport," show me the closest airport to dallas texas
flight_number [SEP] Asking for flight numbers on certain routes between specified locations at given times"
airport," list the airports near seattle washington state
flight_number [SEP] Asking for flight numbers on certain routes with specified dates and times"
airport," what is the name of seattle's airport
flight_number [SEP] Seeking flight numbers for flights from given locations to specified destinations on certain dates and times, as well as asking whether they are available during particular time periods"
abbreviation, what does us mean on a fare code for american airlines
abbreviation, what does us mean on a fare code for american airlines
abbreviation, what does fare code k mean on canadian airlines international
abbreviation, what does fare code w mean on american airlines tickets
abbreviation, what does f class mean on canadian airlines international flights
abbreviation, what does fare code x mean on american airlines tickets
abbreviation, what does fare code ap mean on canadian airlines international
abbreviation, what does ap stand for in air canada flight numbers
abbreviation, what does fare code d mean for us airways
abbreviation, what does us mean on an air canada flight number
abbreviation, what does us mean on flight times for american airlines
abbreviation, what does us mean on airline tickets please show me
abbreviation, what is us fare code qg on american airlines
abbreviation, what does restricted mean in fare classes on united airlines
abbreviation, what does us mean on priceline fare listings
abbreviation, what does us mean on airlines tickets please explain thank you
abbreviation, what does ap mean on american airlines flight schedule listings
abbreviation, what does fare code h mean for united airlines international
abbreviation, what does yx mean on canadian airlines international flight
abbreviation, what is ewr mean by new york airport code
abbreviation, what does us mean on priceline 's website
abbreviation, what does y mean on american airlines fare code list
abbreviation, what does fare code x mean on southwest airlines international
abbreviation, what is ewr in airport code list please show
abbreviation, what does fare code x mean on united airlines 's website
abbreviation, what is a g class fare code on continental airlines
abbreviation, what does fare code p mean on continental airlines' web site
abbreviation, what does fare code d mean for american airlines international first class
abbreviation, what does fare class p mean on an airline ticket
abbreviation, what does fare code x class r mean on american airlines
abbreviation, what does first class light fare mean on american airlines
abbreviation, what does us mean on a fare code from dallas fort worth international airport
abbreviation, what does ap stand for in american airlines fare class
abbreviation, what does ec mean on flight schedules from pittsburgh
abbreviation, what is mci mean in fare code for canadian airlines international
abbreviation, what is ewr used for in fare information on american airlines
abbreviation, what does ap mean on united airlines tickets with fare code p
abbreviation, what is fare code f9 on united airlines tickets
abbreviation, what does fare code h mean for american airlines from boston
abbreviation, what does us mean on a fare quote for an airline ticket
abbreviation, what is d 80 fare code mean in us air
abbreviation, what does fare code s mean on continental airlines for first class
abbreviation, what is hfa mean on canadian airlines international flight itineraries
abbreviation, what is apex class on us air flight 102
abbreviation, what is us fare code f4 mean on continental airlines
abbreviation, what is fare code g7 on united airlines from bwi
abbreviation, what is cp code mean on us air flight tickets
abbreviation, what does ap mean on flight prices from bwi
abbreviation, what does ua mean on a ticket confirmation email from united
abbreviation, what is ws fare code mean on airline tickets with american airlines
abbreviation, what does fare class l stand for in united airlines
abbreviation, what is ws mean in airline tickets with united airlines
abbreviation, what is lcc in flight information page 1
abbreviation, what is fare code 25 on united airlines
abbreviation, what does f class mean in fare classes for continental airlines
abbreviation, what does r means in fare code list on southwest
abbreviation, what is aps code mean on airline tickets from boston
abbreviation, what does fare class l mean on a ticket for us air
abbreviation, what does fare code h mean on a us airways flight from pittsburgh
abbreviation, what does first class mean on a flight from denver to los angeles
abbreviation, what is eap mean on united airlines tickets for first class
abbreviation, what is fare code 7 on continental airlines from atlanta ga
abbreviation, what does fare code x mean on airline tickets in united states
abbreviation, what is 7m mean on united airlines fare code
abbreviation, what is fare code p1 on american airlines from chicago
abbreviation, what does us mean in flight numbers such as ua 2743
abbreviation, what does ua mean on airlines please show me all us airways
abbreviation, what does restricted fare mean on a ticket from boston ma pittsburgh pa
abbreviation, what does economy x mean on a fare code i am looking at
abbreviation, what is a 57s fare code mean on american airlines
abbreviation, what is ewr in fare class list on american airlines
abbreviation, what does us mean in terms fare code for united airlines
abbreviation, what does e mean in a fare code list on continental
abbreviation, what is cpap on airlines tickets mean before fare
abbreviation, what does us mean in fare information please explain each
abbreviation, what does restricted e ticket mean on continental airlines when purchasing a fare
abbreviation, what is ap class code mean in southwest airlines fare information
abbreviation, what is aps class code ys mean on air canada flight
abbreviation, what is us fare code hq k2 20
abbreviation, what is cpap abbreviation used for on airlines us air
abbreviation, what is dcp on american airlines tickets booked online
abbreviation, what does ec mean on an itinerary for a flight from denver
abbreviation, what is fare code d9 on us air flight 1587
abbreviation, what is apapw2 class mean on canadian airlines international
abbreviation, what is ewr code for in us air flight 1087
abbreviation, what does e mean on a united flight number for example ua 1545e
abbreviation, what is ec code for american airlines reservations system at dallas fort worth airport
abbreviation, what is us fare code f4n rdu dca
abbreviation, what is fare code f 6 r from minneapolis
abbreviation, what is rta class mean in travelocity's search
abbreviation, what is ewr code mean for airline ticket from msp
abbreviation, what is cs fare code 1p mean for flight ua809 from denver
abbreviation," what is eap
refund policies and procedures [SEP] i want a refund policy"
abbreviation, what is e tiket 73m k class
abbreviation, what is e ticket confirmation number for us air flight 1100 from denver arriving in oakland
abbreviation, what is apx on delta air lines flight 1620 from minneapolis st paul international airport
abbreviation, what is e ticket confirm no 9qy4v2
abbreviation," what is fare code e class for delta airlines
fare_code [SEP] Requesting information about particular types of airfares, such as restricted and nonrefundable tickets."
abbreviation," what does fare code r mean on delta airlines
flight_number [SEP] showing me a list with all flight numbers leaving after noon"
abbreviation, what does first class service include on a 7 am flight from salt lake city international airport slc departing for philadelphia pennsylvania intl phl
airfare, what is a cheap flight from pittsburgh to san francisco
airfare, what is a cheap flight from new york to san francisco
airfare, what is a cheap flight from new york to san francisco
airfare, what is a cheap flight from new york to san francisco
airfare, what is a cheap flight from san francisco to dallas
airfare, how much is a flight from boston to san francisco
airfare, show me fares from boston to san francisco
airfare, show me fares from boston to san francisco
airfare, what is a cheap flight from san francisco to atlanta
airfare, what is a cheap flight from san francisco to atlanta
airfare, how much is a ticket from boston to san francisco
airfare, what is a cheap flight from washington to san francisco
airfare, how much is a flight from san francisco to philadelphia
airfare, how much is a flight from san francisco to seattle
airfare, what is a cheap flight from denver to pittsburgh
airfare, what is a cheap flight from atlanta to baltimore
airfare, what is a cheap flight from chicago to san francisco
airfare, how much is a flight from boston to denver
airfare, how much is a flight from washington to san francisco
airfare, how much is a flight from boston to pittsburgh
airfare, how much is a flight from pittsburgh to atlanta
airfare, how much is a flight from dallas to denver
airfare, what is a typical business class ticket from dallas to san francisco
airfare, how much is a flight from atlanta to boston
airfare, how much is a business class ticket from boston to san francisco
airfare, how much is a first class ticket from denver to san francisco
airfare, how much is a flight from san francisco to minneapolis
airfare, what is a cheap business class ticket from boston to san francisco
airfare, what are fares from denver to san francisco
airfare, how much is a ticket from washington to san francisco
airfare, what is a first class ticket from atlanta to san francisco
airfare, what is a cheap flight from san francisco to toronto
airfare, what is a cheap flight from seattle to philadelphia
airfare, what is a cheap flight from denver to minneapolis
airfare, what is a business class ticket from denver to san francisco
airfare, how much is a flight from san francisco to houston
airfare, what is a typical flight from denver to san francisco
airfare, what is a typical flight from denver to san francisco
airfare, what is a typical business class ticket from washington to san francisco
airfare, how much is a ticket from los angeles to san francisco
airfare, how much is a flight from boston to la
airfare, what is a typical airfaire from pittsburgh to san diego
airfare, how much are fares from new york to san francisco
airfare, how much is a first class ticket from boston to new york
airfare, what is a first class ticket from atlanta to dallas
airfare, what is a typical business class airfare from san francisco to boston
airfare, what is a cheap flight from newark to denver
airfare, show me a cheap flight from boston to pittsburgh
airfare, what is a business class ticket from boston to atlanta
airfare, what is a typical airfaire from san francisco to miami
airfare, what is a first class ticket from san francisco to washington
airfare, how much is a ticket from dallas to phoenix
airfare, how much is a flight from salt lake city to atlanta
airfare, what is a cheap business class flight from pittsburgh to atlanta
airfare, what is a typical business class airfaire from boston to washington
airfare, how much is a coach flight from pittsburgh to san francisco
airfare, what is a first class flight from seattle to san francisco
airfare, how much is a business class ticket from dallas to seattle
airfare, what is a cheap flight from washington dc to denver
airfare, what is a business class ticket from washington to boston
airfare, what is a typical airfaire from los angeles to dallas
airfare, what is a typical price for first class airfares from san francisco to dallas
airfare, what is a cheapest flight from san francisco to new york
airfare, show me economy class fares from san francisco to new york
airfare, what is a cheap ticket from baltimore to philadelphia
airfare, what is a typical flight from washington to san diego
airfare, what is a coach class ticket from philadelphia to dallas
airfare, what is a cheap business class flight from washington to atlanta
airfare, what is a single flight from seattle to boston
airfare, what are all economy class fares from boston to san francisco
airfare, what is a first class ticket from chicago to atlanta
airfare, how much is a first class flight from san francisco to baltimore
airfare, what is a typical first class ticket from philadelphia to atlanta
airfare, what is a typical price for airfares to phoenix
airfare, how much are tickets from chicago to san francisco
airfare, what are some business class fares from pittsburgh to boston
airfare, show me fares from denver to philadelphia for wednesday
airfare, what is a cheap ticket to los angeles from dallas
airfare, what is a regular flight from atlanta to boston
airfare, how much is a business class flight from baltimore to pittsburgh
airfare, show me economy class fares from new york to orlando
airfare, what is a first class ticket from seattle to san francisco going for today
airfare, what is a typical price for an airfares from denver to boston
airfare, what is a single economy class ticket from san francisco to baltimore
airfare, what are fares from los angeles to san francisco for tomorrow
airfare, what is a typical airfaire for business class from toronto to san francisco
airfare, how much is a business class ticket to miami from pittsburgh
airfare, what is a single ticket for american airlines first class from san francisco to dallas
airfare, what is a typical price for an american airline flight from new york to san francisco
airfare, how much is a ticket from washington d.c.to seattle
airfare, what is a cheap airline with first class from denver to dallas
airfare, how much does a first class ticket from baltimore to san diego cost
airfare, what is a typical airfaire for american from pittsburgh to baltimore
airfare, how much does a flight from boston to denver with united airlines first class costs
airfare, what is a regular priced economy class return flight from atlanta to san diego
airfare, what is a cheap airfaire for going to denver from pittsburgh
airfare, how much are airfares between san francisco international airport in california to oakland
airfare, what are fares from denver to washington dc for tuesday may 15
airfare, what are economy class fares from baltimore to san francisco for wednesday may 19
airfare, how much does a flight from boston to dallas for june 5th going up through the sixth return
distance, how far is it from san francisco international airport to downtown
distance, how far is it from san francisco international airport to downtown
distance, how far is it from san francisco international airport to downtown
distance, how far is it from san francisco international airport to downtown
distance, how far is it from atlanta airport to downtown
distance, how far is it from atlanta airport to downtown
distance, how far is it from atlanta airport to downtown
distance, how far is it from denver international airport to downtown
distance, how far is it from denver international airport to downtown
distance, how far is it from denver international airport to downtown
distance, how far is it from san francisco airport to downtown
distance, how far is san francisco international airport from downtown
distance, how far is san francisco international airport from downtown
distance, how far is it from pittsburgh international airport to downtown
distance, how far is it from pittsburgh international airport to downtown
distance, how far is it from pittsburgh international airport to downtown
distance, how far is denver international airport from downtown colorado springs
distance, how far from san francisco international airport is downtown
distance, how far is it from salt lake airport to downtown
distance, how far is it from dallas fort worth international airport to downtown
distance, how far is it from toronto airport to downtown
distance, how far is it from toronto airport to downtown
distance, how far is it from toronto international airport to downtown
distance, how far is it from dallas fort worth airport to downtown
distance, how far is oakland airport from san francisco
distance, how far from denver international airport is downtown colorado springs
distance, how far is it from denver international to downtown
distance, how far is it from la guardia to new york
distance, how far is toronto international airport from downtown in miles
distance, how far is baltimore washington international airport from downtown
distance, how far is it from boston's airport to downtown
distance, how far from dallas fort worth international airport is downtown
distance, how far is it from los angeles international airport to downtown la
distance, how far is toronto pearson international airport from downtown
distance, how long does it take to get from atlanta airport into downtown
distance, how long does it take to get from atlanta airport into downtown
distance, how long is it from pittsburgh international airport to downtown
distance, how far is it from oakland international airport to san francisco
distance, how long does it take to get from san francisco international airport into downtown
distance, how far is pittsburgh airport from downtown in miles
distance, how far from pittsburgh international airport is downtown
distance, how far is boston from logan international airport
distance, how far is it from phoenix airport to downtown phx
distance, what is the mileage from pittsburgh international airport to downtown
distance, how long is it from pittsburgh airport to downtown
distance, how far is boston from dallas fort worth international airport
distance, how far is salt lake airport from downtown utah
distance, how far is it from new york airport to downtown
distance, how long does it take to get from dallas fort worth airport into downtown
distance, what is your fare from san francisco international airport to downtown
distance, what is a taxi fare from san francisco airport to downtown
distance, how far is it from toronto to milwaukee
distance, how far is atlanta airport from downtown seattle
distance, how far is newark airport from philadelphia international
distance, what is flight duration from san francisco to atlanta
distance, how far is salt lake airport from downtown salt lake
distance, what is the total flight mileage from boston to san francisco
distance, what is the total flight mileage from boston to san francisco
distance, what is milwaukee's airport from downtown mke
distance, how far is atlanta international airport from downtown san francisco
distance, how far is atlanta airport from downtown washington dc
distance, what is the driving mileage from los angeles international airport to downtown la
distance, how far is pittsburgh airport from downtown pennsylvania
distance, what is the mileage from jfk airport to new york
distance, how far is it from dallas to toronto
distance, how far is dallas from dfw airport please
distance, what is la guardia airport from downtown san francisco
distance, how far is it from boston to denver international
distance, how far is it from boston to new york la guardia
distance, how far is denver airport from downtown by car
distance, what is the airport to downtown milwaukee wisconsin
distance, what is my flight from pittsburgh to seattle
distance, what is 15 miles from pittsburgh international airport
distance, what is closest airport to san francisco downtown by car
distance, how long does it take from boston to san francisco
distance, what is the fare from mco to san francisco
distance, what is a good rental car company in atlanta
distance, what is a good rental car company in denver
distance, how long is it from baltimore to atlanta
distance, how far is newark from oakland international airport
distance, what is the driving mileage from atlanta to boston
distance, what is the fare from jfk airport to new york
distance, what is your fare from dallas fort worth to san francisco
distance, what is the flight distance from denver to pittsburgh
distance, how long is a flight from washington to oakland
distance, what is a direct flight from atlanta to philadelphia international airport
distance, how far is atlanta from detroit metro airport
distance, how far from philadelphia international airport to center of pittsburgh
distance, how far is downtown from oakland airport please?
distance, what is a one way fare from pittsburgh to salt lake airport
distance, what is the average taxi fare from dallas to fort worth airport
distance, how far is toronto airport from downtown? show me distances to la guardia
distance, what is a good fare from dallas to atlanta with distances
distance, what is flight number 7l from chicago to los angeles
distance, what is my flight from dallas to denver that has less than a two hour layover
distance, what is your mileage from boston to milwaukee 's general mittee
distance, what is flight duration of ua 1129 from bwi to ord
distance," how far is toronto airport from downtown
train [SEP] inquiring about train services"
distance, what is the total airfare from denver to san francisco including tax with stopovers
distance, what is a good fare from san francisco to los angeles on continental flight 1151
capacity, what is the seat configuration for a 757-200
capacity, how many people fit in a 757-200
capacity, what is the seat configuration for a 73s
capacity, what is 757's maximum passenger load in economy class
capacity, what is m80's passenger and cargo carrying capability
capacity, what is a 733s's maximum passenger load
capacity, how many seats are there in an md 82
capacity, what is m80's passenger and cargo carrying capacities
capacity, how many seats are there in a 757 airplane
capacity, what is first class seat configuration for a 733
capacity, what is 73s seat configuration in economy class
capacity, what is airbus a320's economy class seat configuration
capacity, what is american airlines' 762's seat configuration
capacity, what is 762 m80s' seat configuration
capacity, what is the total seat number in a 733
capacity, what is economy class seat width in a 737-200
capacity, what is the total passenger and cargo carrying capability for a dc10 30
capacity, what is 76s seat configuration and how many seats are there
capacity, what is 732s seat configuration and total number
capacity, what is the total seat capacity for a 737
capacity, how many passengers can fit in a 732 model
capacity, what is seat 8c in a dc9
capacity, how many seats are there in a 747 airplane
capacity, what is 737 m80's seat capacities and configurations
capacity, what is seating capability for a 737 max
capacity, what is 757's seating capability in economy class
capacity, what is 73m seat number and how many people can it carry
capacity, what is the total number and seat configuration for all american airlines 733s
capacity, what is the passenger and cargo load limit for a m80
capacity, what is seating capability from san francisco to atlanta
capacity, what is economy class seat width and legroom for american airlines 757
capacity, what is a 733 plane's passenger seat number
capacity, what is american airlines 763s economy class seat configuration
capacity, what is 75l's seat capasity
capacity, what is american airlines 734 seat configuration and how many rows
capacity, what is a m80 73h seat in first class
capacity, what is 722s seat configuration and its capacities
capacity, what is 73s seat count in f class
capacity, what is the seat and passenger carrying capability for a m80
capacity, what is 73w4s' s maximum passenger load
capacity, what is american airlines flight 76 from san francisco to dallas fort worth international airport
capacity, what is 762 seat configuration for mco sfo
capacity, what is american airlines 733s total passenger seat number
capacity, what is the average seat size for 757s
capacity, how many seats does a 73s have at continental
capacity, how many passengers can sit in a 733 twinjet
capacity, what is a 73s flight's first class seat
capacity, what is m80 seat map like in coach class
capacity, what is seat 20f in f class like
capacity, what is a 734s seat plan for all classes
capacity, what is seat 25b in an american airlines m80
capacity, what is business class seat configuration for m80 in us
capacity, what is the first class and coach economy seat configuration for a 767
capacity, what is american airlines 762 seating chart and layout
capacity, what is first class and economy service in british airlines
capacity, what is the total passenger seat and cargo weight carrying capability for a m80
capacity, what is 73n7s2's total passenger and cargo carrying capability
capacity, what is 734 seeting capcity per plane
capacity, what is 762 flight time and how many passengers can fit
capacity, what is a 733s seat capacity and how many seats are in first class
capacity, what is first class and business service seat width in boeing 777
capacity, what is the 737's total passenger and baggage compartment volume
capacity, what is 73a's total economy class seat width
capacity, what is us air flight 1737's total seat number
capacity, what is economy class and firstclass seat configuration for boeing 757
capacity, what is 763's seat and class configuration please
capacity, what is 320's flight distance from san francisco to atlanta
capacity, what is seating configuration for ua 857 from newark to san francisco
capacity, what is the average first class seat space for a 767
capacity, what is seating for an md 80 from bwi to la
capacity, what is jfk's seat configuration for flight 1039
capacity, what is jf26's seat configuration and total number passengers
capacity, what is seat pitch and how much does it vary in different types airlines
capacity, what is the total number and size in terms of seats for all types 737s
capacity, what is 757's passenger load factor to dallas
capacity, what is 72p in m80s flight number
capacity, what is the total number and seat configuration for all flights between toronto to montreal
capacity, what is us airways' seating capability from atlanta to san francisco
capacity, what is us airline 1747s passenger seat capacity
capacity, what is m80s passenger seat room like compared with 734
capacity, what is m80 72p seat width and pitch
capacity, what is first class service for 7a from bwi to mia
capacity, what is seating and weight for 762-200
capacity, what is business class and first class total combined flight time for a 767
capacity, what is flight 107 from dallas to san francisco with american airlines and how many seats are in first class
capacity, what is 73m's seat configuration for a flight from washington d.c to denver
capacity, what is 762 seat configuration for us air from la to atlanta
capacity, what is 763's economy class passenger capacity between toronto and san francisco
capacity, what is jfk 's seattle to washington dc plane's model and how many people it can hold
capacity, what is jfk flight american 1426 to dallas
capacity, what is economy class 722's sitting and standing room like
capacity, what is the passenger seat number and how many seats are there for a 777-200
capacity, what is seat 27a in american airlines flight one seven eight four from dallas to philadelphia
capacity, what is the passenger load factor for airlines with flight numbers 6p and fp
capacity, what is the total first class seat space for flights operated by american airlines between washington and dallas
capacity, what is first class seat pitch and number for a 7 am flight from dallas to san diego today
capacity, what is seating configuration and total number passengers for american airlines flight 1016 from pittsburgh to washington d.c
capacity," what is 73s' seat capacities please
flight_numbers fare_classes schedules flights"
capacity, what is seating and luggage room for first class passengers with a ticket number 3u2d6
capacity," how many people does a 757 hold
aircraft_types [DEC) The following is our list of common fleet types and numbers currently in use by american airlines please note that there are several different variants within each model number ]"
flight_no, what is my first class fare on american airlines from atlanta to san francisco
flight_no, show me a business class fare on american airlines from boston to san francisco
flight_no, what is a typical business class fare from pittsburgh to philadelphia
flight_no, show me a list with all airlines and their respective codes
flight_no, show me all us airways first class round trip fares from boston to san francisco
flight_no, what is my return from pittsburgh to san francisco on american airlines
flight_no, what is a cheap fare on united airlines from dallas to san francisco
flight_no, what is a typical first class fare on american airlines from boston to pittsburgh
flight_no, what is my return flight from toronto to salt lake city
flight_no, show me a nonstop from atlanta to boston
flight_no, what is american airlines 's first class international service
flight_no, show me a list with all us airlines and their numbers
flight_no, what is 731 from pittsburgh to san francisco
flight_no, what is my return airline from boston to dallas
flight_no, what is the first class business return fare on canadian airlines international from toronto to vancouver
flight_no, what is my 7455 from dallas to san francisco
flight_no, what is my 8 am return from san francisco
flight_no, what is my return fare from minneapolis to denver
flight_no, what is a return fare on us air from philadelphia to salt lake city
flight_no, what is a typical us airways flight from boston to pittsburgh
flight_no, what is my us airways airline code from bwi to pittsburgh
flight_no, what is a good fare in business class on us air
flight_no, what is the first class round trip fare on continental from dallas to san diego
flight_no, what is first class round trip fare on us air from atlanta to philadelphia
flight_no, what is the flight 731 from boston to dallas
flight_no, what is my us airways 711 from san francisco to atlanta
flight_no, what is my flight number from pittsburgh to miami
flight_no, what is us airways 1045 from atlanta to philadelphia
flight_no, what is a good fare on an early morning us to san francisco
flight_no, what is a typical us air first class fare from boston to seattle
flight_no, what is my reservation on us airways from pittsburgh to washington dc
flight_no, what is a good fare on american from oakland to dallas fort worth
flight_no, what is my fare class on american airlines from pittsburgh to philadelphia
flight_no, what is a return nonstop fare on canadian airlines international from toronto to vancouver
flight_no, what is my return us airways from baltimore to phoenix
flight_no, what is a typical business class fare on american airlines first from san francisco to pittsburgh
flight_no, show me a list and prices from san francisco to boston
flight_no, what is an american airline that flies from boston to atlanta
flight_no, what is a one way fare on united airlines from pittsburgh to philadelphia
flight_no, what is us 1234 from boston to washington
flight_no, what is a typical business class fare on us air first-class from san francisco to washington dulles
flight_no, what is my us airways 1045 from bwi to phl
flight_no, what is us airline 1158 from boston to san francisco
flight_no, what is my first class fare on an american airlines 734 from atlanta to san francisco
flight_no, what is my fare on us airways from washington dc to pittsburgh
flight_no, what is the first class fare on us airways business or economy
flight_no, show me a list with all the american airlines first class fares
flight_no, what is a typical first class fare on ua 121 from pittsburgh to san francisco
flight_no, what is us air first class from new york to baltimore
flight_no, what is my us airline 732 from toronto to dallas
flight_no, what is the cheapest round trip fare from seattle to denver on wednesday
flight_no, show me all first class round trip fare from san francisco to atlanta
flight_no, what is a first class fare from philadelphia to san francisco on september 4
flight_no, what is 7 july from san francisco to minneapolis
flight_no, what is a typical flight no from los angeles to minneapolis
flight_no, what is the first class fare on an airline from chicago to san francisco
flight_no, what is a typical business class fare on july 18 from pittsburgh to boston
flight_no, what is first class on mco to laj
flight_no, what is my reservation on aero california first class
flight_no, what is a fare on an 8 pm from boston to san francisco
flight_no, what is us air 1108 's first class menu
flight_no, what is my us airline 1134 from dallas to oakland
flight_no, what is my air canada 722 from newark to montreal
flight_no, what is a round trip business class fare from atlanta to san francisco on july twenty fifth
flight_no, what is a good fare on delta from st louis to atlanta in business class
flight_no, what is a common us airways first class international round trip fare from new york to miami
flight_no, what is my first class fare on continental 1035 from atlanta to new york
flight_no, what is a good fare on any one way round trip ticket from dallas to san diego
flight_no, show me a first class round trip fare with delta airlines from pittsburgh to philadelphia
flight_no, what is a first class ticket on september tenth from dallas to boston
flight_no, what is my return trip on september twenty third from washington to dallas
flight_no, what is the first class fare on a us airways 7 am morning from pittsburgh to washington dc
flight_no, what is american airlines 101 from san francisco to philadelphia on monday
flight_no, what is american airlines ' s first class flight from atlanta to new york
flight_no, what is my next available first class one way on continental from atlanta to san francisco
flight_no, what is a reasonable fare in coach class on us air from boston to seattle
flight_no, what is the first class fare on an american airlines early morning departure from denver to san francisco
flight_no, what is a one way nonstop business class fare on delta from bwi to denver
flight_no, what is my return from atl to den on june 25th
flight_no, what is 7a 's fll pnr
flight_no, what is my first class return nonstop fare on a monday from san francisco to washington dulles
flight_no, what is first class on a 8am us airways from boston to phoenix
flight_no, what is a 12 o'clock eastbound us airways flight from denver to pittsburgh
flight_no, what is my first class round trip fare from seattle to pittsburgh on wednesday february twenty fourth
flight_no, what is my return airline and flight from san francisco to boston on june 11
flight_no, what is my us airways international first class fare from philadelphia to san francisco on wednesday november twelfth
flight_no, what is a good price on june 22 from dallas to denver in coach
flight_no, what is a nonstop early morning return to new york from san francisco with continental airlines
flight_no, what is a cheap first class ticket from bwi to atl on 12/10
flight_no, what is a list by price of all first class one way fares from pittsburgh to minneapolis
flight_no, show me a first class ticket on delta with round trip fare from philadelphia to milwaukee
flight_no, what is an early morning eastbound business class round trip fare on american airlines from toronto to baltimore
flight_no, what is the first class fare on a round trip ticket from pittsburgh to philadelphia leaving before noon and returning late afternoon
flight_no, what is a good price on round trip fares from boston to dallas fort worth with an evening arrival in both cities
flight_no, what is my morning nonstop round trip return fare from dallas to boston on july 25
flight_no, what is a typical west jet airline fare on saturday august 29th
flight_no, what is the return fare and schedule from dallas to st louis on july twelfth with midwest express
flight_no, what is a list by time and fare with business class service on july 30 from boston to san francisco
flight_no, show me a list by day time leaving from san francisco to boston before 7pm
flight_no, what is a cheap fare on any us airways or united airline round trip ticket from philadelphia to baltimore that leaves after 7 am and returns before midnight
flight, what is the earliest flight from boston to san francisco
flight, what is the earliest flight from denver to san francisco
flight, what is the earliest flight from atlanta to san francisco
flight, what is the earliest flight from boston to pittsburgh
flight, what is the earliest flight from washington to san francisco
flight, what is the earliest flight from atlanta to dallas
flight, show me the flight from san francisco to atlanta
flight, what time does the flight from atlanta to san francisco leave
flight, what time does the flight from atlanta to boston leave
flight, what time is the earliest flight from new york to san francisco
