label,text
meal, what meals are available on an american airline flight 1298 from boston to milwaukee leaving at two forty five pm
meal, what meal is served at 1007 pm on continental flight no. cwa3702 from pittsburgh to milwaukee
meal, what kind of meal service does southwest have on the afternoon flight from columbus to boston leaving at 1510pm
airfare, what is the lowest fare from pittsburgh to boston
airfare, what is the cheapest one way fare from pittsburgh to dallas
airfare, what is the cheapest round trip fare from pittsburgh to san francisco
airfare, what are the lowest one way fares from atlanta to boston
airfare, what are the lowest one way fares from boston to atlanta
airfare, how much is a one way fare from boston to philadelphia
airfare, what are the one way fares from atlanta to pittsburgh
airfare, what is the lowest one way fare from denver to boston
airfare, what is the lowest round trip fare from boston to dallas
airfare, what is the round trip fare from pittsburgh to philadelphia
airfare, what are the one way fares from philadelphia to atlanta
airfare, what is the least expensive fare from pittsburgh to dallas
airfare, what is the cheapest one way fare from new york to dallas
airfare, what is the cheapest fare from atlanta to salt lake city
airfare, what is the lowest one way fare from chicago to pittsburgh
airfare, what is the lowest round trip fare from atlanta to dallas on american airlines
airfare, show me the airfares from boston to dallas
airfare, what are the lowest one way fares from philadelphia to milwaukee
airfare, what are the lowest round trip fares from atlanta to orlando
airfare, what are the cheapest one way fares from boston to san diego
airfare, what is the cheapest air fare from denver to boston
airfare, what are the fares between boston and atlanta
airfare, list round trip fares from san francisco to philadelphia
airfare, what are the cheapest round trip fares from washington to new york
airfare, what are the one way fares from new york city to san francisco
airfare, show me the fares from atlanta to san francisco
airfare, what are the one way fares between philadelphia and atlanta
airfare, what is the least expensive round trip fare from boston to oakland
airfare, what are the lowest round trip fares from bwi to philadelphia
airfare, what are the cheapest fares from atlanta to seattle
airfare, what is the cheapest round trip fare from boston to washington d c
airfare, show me round trip fares from boston to washington dc
airfare, what is the cost of a one way ticket from atlanta to philadelphia on american airlines
airfare, what is the cheapest fare for a round trip flight from pittsburgh to san francisco
airfare, how much is a round trip fare from pittsburgh to san francisco on continental
airfare, how much is a round trip ticket on us air
airfare, what is the lowest fare from philadelphia to pittsburgh on american
airfare, show me airfares from boston to washington dc
airfare, show me the cost of a one way fare from atlanta to boston
airfare, what are the fares on american airlines from boston to milwaukee
airfare, what is the cheapest round trip air fare between san francisco and dallas
airfare, list the cheapest fare from atlanta to pittsburgh
airfare, what is a one way fare from minneapolis to oakland
airfare, what ' s the cheapest fare from denver to baltimore
airfare, how much is a one way fare from pittsburgh to denver on united
airfare, what 's the cheapest fare from philadelphia to san francisco on american airlines
airfare, how much is the fare from seattle to new york
airfare, how much is a round trip fare from denver to atlanta on continental
airfare, what are the lowest fares on a round trip from new york to san francisco
airfare, how much is a round trip fare from pittsburgh to boston on september nineteenth
airfare, what is the lowest one way fare from boston to pittsburgh on may twenty eighth
airfare, what is the lowest round trip fare from pittsburgh to denver on august tenth
airfare, what is the lowest one way fare from oakland to new york on american airlines
airfare, what is the cheapest air fare for a round trip flight from pittsburgh to washington
airfare, what is the cheapest fare one way from dallas to philadelphia on us air
airfare, what 's the cheapest round trip fare from boston to atlanta on july twenty fifth
airfare, what is the lowest one way fare from san francisco to dallas on june fifteenth
airfare, what are fares from philadelphia to boston for today
airfare, what are the lowest fares for round trip from philadelphia to dallas
airfare, what is the cheapest round trip air fare from chicago to dallas fort worth
airfare, what 's the lowest one way fare from boston to atlanta on april seventeenth
airfare, what 's the lowest one way fare from san francisco to boston on july twelfth
airfare, how much is a fare one way from boston to st louis
airfare, please tell me what the fares are on american airlines
airfare, how much is the lowest round trip fare from boston to pittsburgh on july ninth
airfare, what are the lowest round trip fares on continental for a flight from pittsburgh to new york
airfare, what is the least expensive fare from boston to dallas fort worth on july fifth
airfare, show me the lowest round trip fare from denver to pittsburgh on july eighth
airfare, show me economy class one way fares from boston to san francisco on september twentieth
airfare, what are the one way fares from pittsburgh to philadelphia on monday july ninth
airfare, show me the cheapest fare from dallas to philadelphia on june twenty seventh
airfare, what is the cost of a ticket from pittsburgh to dallas round trip with us air
airfare, what ' s the lowest fare going from pittsburgh to atlanta on tuesday
airfare, list all fares from boston to san francisco on november twelfth
airfare, show me all business class fares for a round trip flight from boston to denver
airfare, what 's the lowest fare one way from boston to dallas on wednesday july twenty seventh
airfare, show me a round trip fare between boston and san francisco with stopovers in dallas
airfare, what is the cost of a round trip ticket from seattle to new york on may seventeenth
airfare, what are the fares for a round trip flight on american airlines between atlanta and newark
airfare, how much is the cheapest round trip fare from boston to pittsburgh for may fifteenth and sixteenth
airfare, i would like a one way fare from san francisco to baltimore with continental airlines
airfare, what 's the cheapest round trip fare from pittsburgh to seattle on july nineteenth returning twentieth
airfare, what 's the cheapest round trip fare for a flight from bwi to lga on july eleventh
airfare, what are the fares from boston to san francisco on july twenty third returning two days later
airfare, show me all the airfares for american airlines first class flights from philadelphia to new york
airfare, what is the cost of a one way fare on continental flight number 143 from boston to pittsburgh
airfare, list the fare classes on american airlines 100 percent coach fares
airfare, what is the fare for a round trip flight from washington to philadelphia on may eleventh and fifteenth
airfare, please show me the lowest fare from minneapolis to atlanta for june nineteenth
airfare, what are the cheapest round trip fares for american airlines between atlanta and dallas fort worth on december seventh
airfare, show me the round trip fare from pittsburgh to st. louis for may twelfth and thirteenth
airfare, what are the prices for round trip tickets from pittsburgh to indianapolis leaving july nineteenth and returning on august first
airfare, show the lowest fare from dallas to baltimore for july 17
airfare, what 's the lowest fare going from boston to pittsburgh on a flight that leaves after 1 pm
airfare, show the fare for a round trip flight from pittsburgh to san francisco on april 22 and return
airfare, please list the cheapest round trip airfares from pittsburgh to washington dallas and new york on any carrier
airfare, please show me fares for flights leaving from boston in the evening and arriving before seven am
airfare, i want information on round trip fares from atlanta to milwaukee leaving april ninth returning the tenth
airfare, what is the lowest price one way fare for first class on a flight from boston to dallas leaving monday morning and returning tuesday night
airfare, please list the airfares from new york to pittsburgh and also show me what is available after two thirty in both directions on july twenty first
quantity, how many flights are there from boston to atlanta
quantity, how many flights are there from pittsburgh to san francisco
quantity, how many flights are there from pittsburgh to new york
quantity, how many flights are there between boston and philadelphia
quantity, how many flights are there from dallas to boston
quantity, how many flights does us air have from pittsburgh to boston
quantity, how many flights are there from washington to philadelphia
quantity, how many fares are there from pittsburgh to philadelphia
quantity, how many flights are there from boston to oakland
quantity, how many first class flights are there from boston to washington
quantity, how many flights are there on american airlines from atlanta to philadelphia
quantity, how many classes are there on american airlines international flights
quantity, how many first class flights are there from pittsburgh to san francisco
quantity, how many cities does american airlines serve from pittsburgh
quantity, how many airlines fly from pittsburgh to boston
quantity, how many different fare classes are there on united airlines
quantity, how many flights does american airlines have today with first class
quantity, how many one way fares are there between pittsburgh and philadelphia
quantity, how many flights does american airlines have today from dallas to pittsburgh
quantity, how many fare codes are there for american airlines international flights
quantity, how many flights go from dallas to milwaukee
quantity, how many flights are there from pittsburgh to boston on july twelfth
quantity, how many flights does us air have on july twentieth
quantity, how many flights are there from pittsburgh to new york today
quantity, how many round trip fares are there between pittsburgh and san francisco
quantity, how many flights leave from boston to atlanta before noon
quantity, how many flights leave from dallas fort worth to san francisco
quantity, how many flights does american airlines have from atlanta to los angeles
quantity, how many flights are there between new york and orlando
quantity, how many airlines fly from pittsburgh to salt lake city
quantity, how many flights does american airlines have with first class service on them
quantity, how many flights leave from pittsburgh to philadelphia on thursday
quantity, how many flights does northwest have to pittsburgh
quantity, how many flights leave from washington to philadelphia before noon
quantity, how many flights are there from pittsburgh to san francisco on american airlines
quantity, how many flights does american airlines have with a fare code of c
quantity, how many fares are there on american airlines from new york to san francisco
quantity, how many fares are there from oakland to boston
quantity, how many first class flights does united have on july fifteenth
quantity, how many flights are there on american from dallas to washington
quantity, how many one way flights are there between new york and boston
quantity, how many flights does united have from oakland to dallas
quantity, how many flights leave from boston to pittsburgh on july fifteenth
quantity, how many flights does united airlines have from pittsburgh to atlanta
quantity, how many flights are there on american airlines from boston to washington d c
quantity, how many american airlines flights are there from pittsburgh to philadelphia today
quantity, how many flights does continental serve from atlanta to boston
quantity, how many flights does united have on a thursday
quantity, how many first class fares does american airlines have on the f 28
quantity, how many flights are there on wednesday from atlanta to pittsburgh
quantity, how many first class seats does american airlines have on the 727
quantity, how many flights are there from boston to pittsburgh on august nineteenth
quantity, how many airlines operate from san francisco international airport
quantity, how many flights does american airlines have on october sixteenth
quantity, how many us airlines fly into la guardia airport
quantity, how many first class flights leave from boston to milwaukee
quantity, how many flights leave boston before noon on monday
quantity, how many fares are there in the system 1
quantity, how many flights does continental have between new york and los angeles
quantity, how many classes of service does continental airlines have on international flights
quantity, how many flights from pittsburgh to philadelphia on july twenty fifth
quantity, how many flights are there from philadelphia to dallas on june tenth
quantity, how many flights go from pittsburgh to boston on august second
quantity, how many fares are there in the class d fare list
quantity, how many flights does american have on july 27
quantity, how many seats does us air have on a flight from philadelphia to boston
quantity, how many flights does american airlines have in the afternoon between boston and philadelphia
quantity, how many flights go from new york to san francisco on june fifth
quantity, how many miles between boston and atlanta international
quantity, how many flights does united airlines have going from pittsburgh to philadelphia today
quantity, how many flights does delta have leaving from atlanta for chicago
quantity, how many different class of service are there on northwest
quantity, how many flights does america west airlines operate on september twelfth
quantity, how many flights are there from boston to chicago on the twelfth
quantity, how many flights does continental fly on october seventh
quantity, how many flights does american airlines have with fares greater than 100
quantity, how many first class fares are there between pittsburgh and washington on july nineteenth
quantity, how many flights leave from bwi before noon on august second
quantity, how many fare classes does the delta airlines first class have
quantity, how many miles are there between the airport and downtown in san francisco
quantity, how many fares are there in new york city from may fifteenth to the twentieth
quantity, how many first class flights are there between boston and washington on july twenty ninth
quantity, how many flights does northwest have today between denver and chicago
quantity, how many seats does the 732 leave from washington
quantity, how many round trip fares are there between boston and washington dc on july fourth
quantity, how many seats does us air have on a plane from dallas to denver
quantity, how many flights does united have between denver and san francisco on june ninth
quantity, how many fares are there on the 7 oclock flight from pittsburgh to dallas
quantity, how many types of airfare are there under round trip fare
quantity, how many fares are there for round trip first class tickets from pittsburgh to atlanta
quantity, how many flights are there on us airlines with round trip fares less than five hundred dollars
quantity, how many flights leave from minneapolis to pittsburgh with stops in philadelphia
quantity, how many flights does northwest have with one stopover between dallas and milwaukee
quantity, how many flights does continental fly from san francisco to pittsburgh on june fifth
quantity, how many fares are there between la and bwi on july eighteenth
quantity, how many airlines are there in the us that fly to washington dc from milwaukee
quantity, how many fares are there for a one way ticket from dallas to minneapolis on july twenty first
quantity, how many miles does an 757 fly from boston to salt lake city
quantity, how many miles can i drive a car if my fare is forty five dollars
quantity, how many classes does us air each day from dallas to st louis on monday
aircraft, what kind of aircraft is the first class on american airlines
aircraft, what kind of aircraft flies from boston to philadelphia
aircraft, what kind of aircraft flies between boston and philadelphia
aircraft, what kind of aircraft flies from boston to new york
aircraft, what kind of aircraft flies from pittsburgh to baltimore
aircraft, what aircraft is the first class service on us air
aircraft, what kind of aircraft does continental fly from boston to san francisco
aircraft, what kind of plane is used by canadian airlines international
aircraft, what type of aircraft flies from boston to newark
aircraft, list the aircraft used by delta airlines for first class
aircraft, what are the different types of aircraft used on american airlines
aircraft, please tell me about the types of aircraft used by american airlines
aircraft, what kind of aircraft does american use from atlanta to pittsburgh
aircraft, what kind of aircraft is 737-2h6
aircraft, what aircraft does delta use from dallas to boston
aircraft, what type of aircraft flies the route philadelphia to atlanta
aircraft, what kind of aircraft has the most room on american airlines
aircraft, what is the first class of aircraft that us air has
aircraft," what is the largest aircraft made by boeing
what_is_the_largest_airplane"
aircraft, list the aircraft with 80 or more seats in first class
aircraft, what are the three largest commercial aircraft in service today
aircraft, what aircraft is flight 142 from boston to washington
aircraft, what types of aircraft does delta fly from new york to washington
aircraft, show me all aircraft which are operated by american airlines
aircraft, list the aircraft types used by trans world airlines inc
aircraft, what kind of plane is flight ua 1041
aircraft, list the aircraft used on flights from minneapolis to dallas fort worth
aircraft, what kind of aircraft is used by united airlines on a flight from pittsburgh to san francisco
aircraft, list the aircraft used by delta airlines that are not first class
aircraft, please list all aircraft with a range of more than one thousand miles
aircraft, what types of aircraft are available for flights between atlanta and philadelphia
aircraft, please list the aircraft used by delta airlines between boston and washington
aircraft, what is the type of aircraft flying between pittsburgh and st louis
aircraft, please list all aircraft operated by delta and american airlines
aircraft, does us air have a 7 am flight from pittsburgh to philadelphia
aircraft, what is the aircraft used on a canadian international flight from toronto to vancouver
aircraft, what aircraft is the earliest flight from new york to dallas
aircraft, what kind of aircraft flies on american flight 113
aircraft, what is the name of american 's smallest airplane
aircraft, list all aircraft that have both a first class and coach
aircraft, what aircraft is flight 1120 from atlanta to denver
aircraft, what type of aircraft is used by us air to fly from denver international airport in the afternoon
aircraft, please show me the type of aircraft from boston to dallas
aircraft, what aircraft is flying from new york to dallas on july fifth
aircraft, what types of aircraft does northwest fly on the atlanta to milwaukee route
aircraft, please list the aircraft that have both first class and business service
aircraft, what is the aircraft used by american airlines for its flights from boston to pittsburgh
aircraft, what is the largest aircraft flying in and out of la guardia
aircraft, does any airplane fly from pittsburgh to milwaukee
aircraft, what aircraft is us air 100 from washington to pittsburgh
aircraft, which aircraft has a configuration with one class of service
aircraft, what type of plane is flight 1234 from pittsburgh to minneapolis
aircraft, what type of aircraft is the first class on american flight 1343
aircraft, what type of aircraft does eastern express use on flights from atlanta to pittsburgh
aircraft, is there a plane that flies from boston to pittsburgh after 530 pm
aircraft, are all the aircraft used by delta air lines international
aircraft, what kind of aircraft is 7333 a m
aircraft, show me the aircraft that are available from newark to dallas fort worth
aircraft, what type of aircraft is flying from philadelphia to newark at 530 pm
aircraft, which aircraft uses flight number 123 from pittsburgh to boston
aircraft, list all aircraft with first class and business service in north america
aircraft, please list the aircraft with seating capacity for 50 passengers or more
aircraft, show me aircraft used on the american airlines flights from pittsburgh to san francisco
aircraft, please tell me the name of a plane that flies between philadelphia and pittsburgh
aircraft, what aircraft does southwest have for the longest flight time
aircraft, which aircraft type will i be on from dallas to atlanta
aircraft, what type of aircraft is the flight 2j7
aircraft, does any aircraft have a toilet on board with its own door
aircraft, please tell me the types of aircraft that go from san francisco to dallas fort worth
aircraft, what type of aircraft does united use for its shuttle flights from pittsburgh to washington
aircraft, what type of aircraft is used by the airlines known as first class international
aircraft, what is the aircraft on flight 1259 from washington to salt lake city
aircraft, what kind of airplane is used on the washington dallas flight 1133
aircraft, what is the aircraft with registration number n6129l
aircraft, which aircraft is the 767 -200er on us air
aircraft, show me the most popular business class planes of continental
aircraft, what type of aircraft is flying from san francisco to washington dc with a flight time between five and six hours
aircraft, what aircraft is flying from newark to pittsburgh leaving before 6 in the morning
aircraft, show me aircraft with a first class cabin size between 12 and fourteen
aircraft, are there any planes from philadelphia to oakland going through atlanta
aircraft, what type of aircraft does american airlines use with coach class service from new york to milwaukee
aircraft, show me the aircraft with flights from new york to pittsburgh that leave in july
aircraft, is there an aircraft that can fly from washington dc to new york on july 3
aircraft, what type of aircraft will be used on a flight from dallas to philadelphia that departs at 615 p m
aircraft, list me the aircraft that us air carries on flight 107 from philadelphia to boston
aircraft, does anyone know what aircraft is american flight 105 from philadelphia to salt lake city
aircraft, is there a smaller plane than the dc 9 that flies to st louis from pittsburgh
aircraft, show me aircraft with over 100 seats that can go from los angeles to philadelphia
aircraft, is there any type of aircraft that i can check out before making a flight reservation
aircraft, please list the type of aircraft that go from dallas to seattle leaving after four pm
aircraft, list aircraft by range from longest to shortest with a cruising speed of less than 200 m p h
aircraft, please list aircraft by model number and price that have 10 seats
aircraft, i want to know if a commuter flight has an aircraft that is like the 737
aircraft, which aircraft has a two letter code ea and flies between denver pittsburgh dallas houston san francisco
aircraft," does a 767 seat sixteen people
which airline is this"
aircraft, show me the aircraft on united flights 1031 and flight number that uses an erj
aircraft, what aircraft will i be on leaving seattle to pittsburgh in the evening of may nineteenth
aircraft, i have a flight from washington to salt lake city and would like an early morning reservation leaving on tuesday
aircraft," what is the smallest aircraft used by delta airlines
flight_number [SEP] which flight number does a 767 fly from denver to san francisco"
aircraft, i 'd like to rent a car with four seats on may 2nd that can leave from pittsburgh airport and go into new york city
distance, what is the distance from san francisco airport to downtown
distance, what is the distance from pittsburgh airport to downtown
distance, what is the distance from atlanta airport to downtown
distance, what is the distance from denver international airport to downtown
distance, what is the distance from denver international airport to downtown
distance, what is the distance from san francisco international airport to downtown
distance, what is the distance from denver airport to downtown
distance, how far is it from the san francisco airport to downtown
distance, what is the distance from pittsburgh to atlanta
distance, what is the distance from atlanta international airport to downtown
distance, what is the distance from denver to san francisco
distance, what is the distance from dallas fort worth international airport to downtown
distance, what is the distance from salt lake city airport to downtown
distance, what is the distance from pittsburgh to philadelphia
distance, what is the distance from oakland airport to san francisco
distance, what is the distance from atlanta to pittsburgh
distance, what is the distance from atlanta to pittsburgh
distance, how far is it from denver international airport to downtown
distance, how far is it from denver international airport to downtown
distance, what is the distance from denver to salt lake city
distance, what is the distance from atlanta to san francisco
distance, what is the distance from toronto international airport to downtown
distance, what is the distance from miami airport to downtown
distance, how far is it from san francisco international airport to downtown
distance, how far is it from pittsburgh airport to downtown
distance, how far is it from pittsburgh airport to downtown
distance, what is the distance from new york to san francisco
distance, what is the distance from denver to pittsburgh
distance, what is the distance between boston and new york
distance, what is the distance between boston and pittsburgh
distance, what is the distance from pittsburgh to new york
distance, what is the distance from salt lake city international airport to downtown
distance, how long is the flight from pittsburgh to philadelphia
distance, how long is the flight from boston to philadelphia
distance, how long is the flight from atlanta to pittsburgh
distance, how far from the san francisco airport is downtown
distance, what is the distance between san francisco airport and downtown
distance, what is the distance from new york to philadelphia
distance, what is the distance between new york and san francisco
distance, what is the distance from dallas to pittsburgh
distance, how far is it from the airport to downtown toronto
distance, how far is it from dallas fort worth international airport to downtown
distance, what is the distance between atlanta and dallas
distance, what is the distance between san francisco and new york
distance, what is the distance from dallas to san antonio
distance, how long is the flight from boston to new york
