label,text
LOC:other, What river runs from Edirne in Turkey to the Black Sea at Istanbul ?
LOC:other, Where is the Arctic ? |Where did Santa Claus come from and where does he live now?
LOC:other, What were the sites of battle between Russia and Japan ?
LOC:other, Where was the movie Psycho filmed ? What town in Pennsylvania is it set?
LOC:other, Where is the Taj Mahal ? What Indian city houses it in what state?
LOC:other, What are the coordinates of Hawaii ? |url=http://www.geographic.org/coordinates/hawaii.html
LOC:other," What are the coordinates of Paris ? The latitude is 48 and longitude , degrees east or west ."
LOC:other," What is the name of a river that runs through Qiqihar , in north-east China ?"
LOC:other," What were the first manned space stations ? , including Salyut and Mir ."
LOC:other, Where was the Olympic village located ? The answer will amaze you !
LOC:other, Where was the battle of Marathon fought ? From what two directions did it come from?
LOC:other, What country 's embassy can be found at 2650 Massachusetts Ave. in Washington ?
LOC:other, What country 's Olympic Games include a gold medal for skiing ?
LOC:other, Where is the headquarters of Starbucks ? From what city does this coffee chain take its name .
LOC:other, What are the coordinates of Berlin ? |url=http://www.berlin.de/portal/en/home.html
LOC:other, What is the location of Purgatory ? |url= http://www.imdb.com/title/tt0065116/locations
LOC:other, What is the largest radio telescope in Europe ? The one at Jodrell Bank has a dish 81 metres across.
LOC:other, What are the coordinates of Australia ? (Carnegie Question #11)
LOC:other," Where is the headquarters of Facebook ? For which purpose was it established in 2004 by Mark Zuckerberg with classmates at Harvard University , Eduardo Saverin, Dustin Moskovitz and Chris Hughes"
LOC:other, What was the 1940 's comic book company that published Funnies on Parade ?
LOC:other, Where was the first submarine built ? One source says it can be found on River Thames in England .
LOC:other, Where is the largest roller coaster in America ? It 's at Cedar Point Amusement Park . What ’ s its name and how tall does it go up on a hillside?
LOC:other, Where does the name Italy come from ? What people called them Etruscans named a mountainous land Italia .
LOC:other," What is the largest lake in Africa ? Followup : Which one has more water than all other lakes combined , and how much does it hold?"
LOC:other, What continent 's Sahara the largest desert ? |#What-are-the-names-of-Africa-'s-deserts
LOC:other," What are the coordinates of Seattle ? . Copyright (C) 1986,1992-2000 The Netgames Project."
LOC:other," Where does the Bermuda Triangle get its name ? From which country 's coast line is it formed by a triangle of land extending from Florida , Puerto Rico and ???"
LOC:other," Where does the most precipitation occur on Earth ? What continent is called The Water Continent for this reason , by its inhabitants themselves ?:"
LOC:other," What is the highest point in North America ? The United States or Canada has what mountain range with 55 peaks over 14 ,000 feet high at its heart running roughly from Mexico to Alaska ."
LOC:other," Where is The Wizard of Oz set ? From what book by L. Frank Baum was the movie based on a 1900 musical play , with music and lyrics provided by Paul Tietjens?"
LOC:other," What are some major river systems ? I have heard of the Nile and Amazon , what others exist on this planet that people travel down or live near ."
LOC:other," Where is the Arctic ? |det|What ocean , sea or other body of water did Peter walk on after he was commanded to leave his nets and follow Jesus Christ in Matthew 4 :19 ."
LOC:other," Where did the name Oklahoma come from ? What is its Native American meaning , and what was it originally called in U.S. statehood days before being renamed after a popular Indian word for `` red people '' or Indians who lived there on arrival of pioneers seeking land by rail"
LOC:other," What is the highest point of Arizona ? How high above sea level does it reach at its peak , and what 's that mountain called in this southwestern state known for cactus - growing conditions where most people see only sand dunes on TV news reports about Saddam Hussein trying to invade Kuwait during Operation Desert Storm ?"
ENTY:veh, What was the name of Jules Verne 's submarine ?
ENTY:veh, What was the name of Charles Lindbergh 's plane ?
ENTY:veh, What was the name of Neil Armstrong 's spacecraft ?
ENTY:veh, What was the name of Neil Armstrong 's spacecraft ?
ENTY:veh, What was the name of Neil Armstrong 's spacecraft ?
ENTY:veh, What was the name of Lindbergh 's plane ?
ENTY:veh, What was the name of Columbus 's ship ?
ENTY:veh, What was the name of Queen Victoria 's yacht ?
ENTY:veh, What is the name of Jules Verne 's submarine ?
ENTY:veh, What was the name of Neil Armstrong 's spaceship ?
ENTY:veh, What was the name of Howard Hughes 's plane ?
ENTY:veh, What was the name of John F. Kennedy 's yacht ?
ENTY:veh, What is the name of Richard Branson 's yacht ?
ENTY:veh, What was the name of Cleopatra 's ship ?
ENTY:veh, What was the name of Charles Lindbergh 's airplane ?
ENTY:veh, What is the name of Jeff Bezos 's yacht ?
ENTY:veh, What was the name of John F. Kennedy 's boat ?
ENTY:veh, What was the name of Columbus ' ship ? ]
ENTY:veh, What is the name of Queen Victoria 's royal yacht ?
ENTY:veh, What 's the name of Jules Verne 's submarine ?
ENTY:veh, What was the name of Henry Ford 's yacht ?
ENTY:veh, What is the name of America 's second aircraft carrier ?
ENTY:veh, What is the name of America 's second aircraft carrier ?
ENTY:veh, What is the name of Russia 's only aircraft carrier ?
ENTY:veh, What is the name of Roy Orbison 's plane ?
ENTY:veh, What was the name of James Bond 's yacht ?
ENTY:veh, What are the names of all space shuttles ?
ENTY:veh, What was the name of Nantucket 's whaling ship ?
ENTY:veh, What was the name of Richard Nixon 's airplane ?
ENTY:veh, What 's the name of Charles Lindbergh 's plane ?
ENTY:veh, What was the name of Howard Hughes ' first airplane ?
ENTY:veh, What were the names of Jules Verne 's submarines ?
ENTY:veh, What 's the fastest car in Top Gear history ?
ENTY:veh, What were the names of Robert Fulton 's steamboats ?
ENTY:veh, What kind of planes did the Wright Brothers fly ?
ENTY:veh, What airplane is known as the Queen of The Skies ?
ENTY:veh, What kind of aircraft was the Spirit Of St. Louis ?
ENTY:veh, What is the name of Steve Fosset 's ship ?
ENTY:veh, What do you call a submarine that carries two nuclear missiles ?
ENTY:veh, What 's the name of Jules Verne ’t most famous submarine ?
ENTY:veh, What 's the second most traveled road in America ?
ENTY:veh, What was the name of Beatrix Potter 's sailing yacht ?
ENTY:veh, What is the name of a ship that carried Irish immigrants to Ellis Island ?
ENTY:veh, Name a U.S. aircraft carrier . ? ]
ENTY:veh, What 's the name of a nuclear-powered Russian icebreaker ?
ENTY:veh, What is the second-longest train in Japan ?
ENTY:veh, What 's the name of Roy Orbison `s plane ?
ENTY:veh, What 's the name of Neil Armstrong and Edwin Aldrin ’t spacecraft ?
ENTY:veh, What kind of aircraft does QANTAS fly ?
ENTY:veh, What are some of the types and names for ships ?
ENTY:veh, What kind of ship does Captain James T. Kirk command ?
ENTY:veh, What is the most energy-efficient car to drive ?
ENTY:veh, What is the name of The Beatles 's submarine ?
ENTY:veh, What 's the name of a boat that sails under its own power ?
ENTY:veh, What vehicle was driven in the Tour de France ?
ENTY:veh, What is the name of an aircraft carrier that was launched in 1961 ?
ENTY:veh, What 's the second largest aircraft in terms of takeoff weight ?
ENTY:veh, What are the most common forms of transportation in Beijing ?
ENTY:veh, What was the first manned rocket to go into space ?
ENTY:veh, What are the names of all airplanes that have flown around Earth ?
ENTY:veh, What is the most common name of an aircraft carrier ?
ENTY:veh," What aircraft holds the record for reaching 80 ,000 feet ?"
ENTY:veh, What are some examples of vehicles used by the ancient Romans ?
ENTY:veh, What is the fastest train in China ? ] - Readmore
ENTY:veh, What aircraft carries the call sign `` Air Force One '' when carrying a U.S. President ?
ENTY:veh, What are the two wings of U.S. Special Operations Command ?
ENTY:veh, What do you call a submarine that stays submerged for years ?
ENTY:veh, What is the fastest aircraft ? | enty ]
ENTY:veh, What is the slowest vehicle ? - Slowcoach
ENTY:veh, What is the fastest car in Top Gear ? The Volkswagen W8 .
ENTY:veh, What are some common types of vehicles on the moon ?
ENTY:veh, What car did James Bond drive ? ] . -
ENTY:veh, What do you get when four elephants pull on a rope ?
ENTY:veh, What kind of vehicle did John Wayne like to drive ?
ENTY:veh, What airplane did the Wright Brothers fly ? :cloze
ENTY:veh, What airplane was nicknamed `` Old Number Two ? ''
ENTY:veh, What was the name of The Little Tramp 's pet in Charlie Chaplin films ?
ENTY:veh, What are the two types of ships in Frozen Foam ?
ENTY:veh, What is the name of a racing boat ? The Mary Poppins
ENTY:veh, What 's the most commonly flown airplane ? The ...
ENTY:veh, What is the largest submarine ever built ? . what was its name and who owns it
ENTY:veh, What are the names of all 6 submarines that have been lost on polar expeditions ?
ENTY:veh, Which of these is the first car to travel 200 miles per hour ?
ENTY:veh, What kind of aircraft flew the mission that discovered Machu Picchu ?
ENTY:veh, What kind of ship did Siegfried Sassoon cross the Dardanelles on during World War I ?
ENTY:veh, Which is the only U.S. aircraft carrier that has not carried a name ?
ENTY:veh, What is the largest ship in area ? It carries 19 helicopters .
ENTY:veh," Which of these is a cruise ship ? The Queen Mary , RMS Titanic or Exxon Valdez"
ENTY:veh," What was the first steam locomotive ? (No, it wasn't 'Old Ironsides' .)"
ENTY:veh, Which car was built on a platform of Ford and Mercury parts ?
ENTY:veh, Which car company produced the Thunderbird ? :HUM .
ENTY:veh, What are the five fastest cars ? The 5 Fastest Cars In World
ENTY:veh," What is the name of an Australian ship that transported 2,000 soldiers to Gallipoli ?"
ENTY:veh," What 's the fastest automobile ? The land speed record for a production car is how much per hour , and what vehicle holds it ."
ENTY:veh, What type of vehicle does Venus drive ? | Where can I find information about the Mars rover ' Opportunity '?
ENTY:veh," Which is the largest boat in use ? . .
A nuclear-powered icebreaker"
ENTY:veh," What kind of aircraft is the Spirit ? | Where did Charles Lindbergh fly his famous transatlantic flight , which was completed in 1927?"
ENTY:veh," What are the 7 deadly sins ? From where did they originate in literature and theology , etc.?"
ENTY:veh," What vehicle won the 100 Years of Motion trophy at races in Daytona , Charlotte and Indianapolis ?"
ENTY:veh," What is the fastest automobile ? The Indy Pace Car , which had a 440-cubic-inch engine that produced about one horsepower per cubic inch of its displacement ."
HUM:gr, What university did George W. Bush attend ? ]
HUM:gr, What is the name of George Bush 's dog ?
HUM:gr, What is the name of Japan 's national airline ?
HUM:gr, What university did Woodrow Wilson attend ? ] ...
HUM:gr, What is the name of Queen Victoria 's second son ?
HUM:gr, What is the most common mineral in seawater ?
HUM:gr, What was the name of Winnie-the-Pooh 's creator ?
HUM:gr, What was the name of King Arthur 's father ?
HUM:gr, What university did Woodrow Wilson attend ? ]|
HUM:gr, What is a group of crows called ? .
HUM:gr, What is the name of Queen Victoria 's oldest son ?
HUM:gr, What U.S. president was nicknamed `` Old Hickory '' ?
HUM:gr, What was the name of President Johnson 's dog ?
HUM:gr, What is the name of Jordan 's main river ?
HUM:gr, What is the name of New York 's baseball team ?
HUM:gr, What is the name of a horse ridden by Alexander The Great ?
HUM:gr, What was the name of Elvis 's first record company ?
HUM:gr, What university did the Duke Lacrosse players attend ?
HUM:gr, Who played the title role in `` The Sting '' ?
HUM:gr, What company owns the Washington Post ? The New York Times .
HUM:gr, What is the second most common mineral on Earth ?
HUM:gr," Who wrote the book , `` Mein Kampf '' ?"
HUM:gr, Who is the `` Prince of Denmark '' in Hamlet ?
HUM:gr, Which baseball team do you root for ? | #baseball
HUM:gr, Which university did Michael Jordan attend ? ] | {
HUM:gr, What team does Michael Jordan play for ? | #hobbies
HUM:gr, What 's the name of an Australian beer ?
HUM:gr, What university did President Woodrow Wilson graduate from ?
HUM:gr," What 's the name of a university located in Cambridge , Massachusetts ?"
HUM:gr, What was the name of J.R. Tolkien 's second son ?
HUM:gr," What company has the slogan , `` Reach out and touch someone '' ?"
HUM:gr, Who wrote 'The Hound of the Baskervilles ?
HUM:gr, What company was founded by Andrew Carnegie ? ] ...
HUM:gr, What 's the name of China's largest airline ?
HUM:gr, Who was the first President of Israel ? ]]>
HUM:gr, What is the most popular sport in Spain ? ]
HUM:gr, What do you call a person from New Mexico ?
HUM:gr, What team won the 1954 World Series ?
HUM:gr, What college did U.S. President James Abram Garfield attend ?
HUM:gr, What is the name of a French wine produced in Beaujolais ?
HUM:gr, Who wrote ` Les Miserables ' ? .
HUM:gr, What company owns the Stroh's beer brand ?
HUM:gr, What was the name of Jack Dempsey 's boxing manager ?
HUM:gr, What is a common nickname for the Mississippi river ?
HUM:gr, What U.S. president signed the bill that created NASA ?
HUM:gr, Which school did Michael Jordan play college basketball at ?
HUM:gr, What do you call a person who lives in Minnesota ?
HUM:gr, What is the name of a famous baseball park in St. Louis ?
HUM:gr, Who is the author of ` The Adventures Of Augie March ' ?
HUM:gr, Who is the second-longest serving Canadian prime minister ?
HUM:gr, What are the nicknames of Canada ? The True North Strong and Free .
HUM:gr, What 's the largest company in France ? .
HUM:gr, What 's the name of an Australian university that has a kangaroo on its crest ?
HUM:gr, Who is the CEO of PeopleSoft ? |#{
HUM:gr, Which university has the nation 's oldest rowing club ?
HUM:gr, What does a chaperon do ? ] .
HUM:gr, Which football team was the original St. Louis Browns ?
HUM:gr, Which college did Clinton attend ? 30.0
HUM:gr, What are the colors of each spade in bridge ?
HUM:gr, What company markets Stroh's Beer ? ]
HUM:gr, Who was the second president of South Africa ? `
HUM:gr, What company makes `` The Most Dependable Vacuum Cleaners '' ?
HUM:gr, Who was the actor that portrayed Robin in Batman ?
HUM:gr, What is a fear of insects called ? ]]]
HUM:gr, What is the largest university in California ? . 0.9
HUM:gr, Which university does Penn State feed off ? ]]>
HUM:gr, What is the largest university in North America ? - 2006-10
HUM:gr, What actor did the voice for The Simpsons ? ]
HUM:gr, What two schools are in Ann Arbor ? ] |
HUM:gr, Who did the 1970s TV show ` Three's Company ' star ?
HUM:gr, Who created Superman ? | #humn ]>
HUM:gr, Who is the author of Moby Dick ? 9.0
HUM:gr, What university did Colin Powell attend ? ] . 0.996
HUM:gr, What company introduced the first `` cordless '' phone in 1967 ?
HUM:gr, Who are the people who fought under Attila ?
HUM:gr, Who owns Kentucky Fried Chicken ? -- The Col.
HUM:gr, Who invented the telegraph ? ] The credit goes to Samuel F.B. Morse .
HUM:gr, What two major rivers drain the Black Sea ? The Danube and Dnieper .
HUM:gr," What school did Bill Gates go to ? The University of Washington , Harvard ."
HUM:gr, Who invented the cotton gin ? ; ) I think it was Eli Whitney .
HUM:gr, What company makes Hoover vacuum cleaners ? . |What U.S.
HUM:gr, What university did President Obama attend ? ] | 18 University of Chicago
HUM:gr, What college did Tiger Woods attend ? ] -source : http://www.tigersw.com/abouttiger/biography.html
HUM:gr, Who created Superman ? The creators of 'Superman' are the husband-and-wife team Joe Shuster and Jerry Siegel .
HUM:gr," Which actor is being played by Hugh Jackman in the Broadway musical , The Boy from Oz ?"
HUM:gr, Who are the owners of Fox ? ] ] [[Category:Famous People ]]
HUM:gr, Who are the main characters in Hamlet ? From what point of view is it narrated by?
HUM:gr, What U.S. President sent the expedition that explored what later became Death Valley ?
HUM:gr," What are the different colors of a rainbow ? How many , how far apart?"
HUM:gr," Who won the 1940 Kentucky Derby ? | What was Seabiscuit 's jockey at Pimlico in May of ,1933?"
HUM:gr, What university did John Kennedy attend ? ] QuestionSource : http://www.geocities.com/Area51/Zone71/jfk.html
HUM:gr," What school did the University of Pennsylvania replace ? | Where was Columbia College located before it moved to Broadway and 116th Street in New York City , N.Y. ."
HUM:gr, What college did Bush go to ? The correct answer was the one you had at first.
HUM:gr," Which university did Hillary Clinton graduate from ? , and in what year was that institution established by John Cleverstone?"
HUM:gr," What company makes Trojan condoms ? | Where can I get a copy of The New Yorker magazine , including an archive back to 1925?"
HUM:gr," What is the motto of Columbia University ? | Where can I find out what are other colleges 's and universities mottos , besides their school songs & anthems ???"
HUM:gr," What company owns J&B Scotch ? | Where did Jim Beam start distilling his whiskey in the early 1800s , and what is that place now called ?"
HUM:gr," What was the nickname of President Nixon ? | Where is a place that people call home at Dead Sea , for instance ."
HUM:gr," Who created Superman ? | Where does the name `` Spindrift '' come from , as in Seagrams ' gin and rum drinks like Lime Rickey or Daiquiri - Icee"
HUM:gr," Who invented the first computer ? Which inventor is credited with inventing both computers and calculators , among other things - including a helicopter that carried him across Africa at 150mph from Egypt to Madagascar in two days ..."
ENTY:other, What is a group of crows called ? ]
ENTY:other, What is the most abundant element in seawater ?
ENTY:other, What are the Seven Wonders of The World ?
ENTY:other, What was the name of Neil Armstrong 's spacecraft ?
ENTY:other, What was the name of John F. Kennedy 's yacht ?
ENTY:other, What is the second-highest card in Spades ?
ENTY:other, What is the second-highest card in Spades ?
ENTY:other, What did the seven wonders of ancient Greece have in common ?
ENTY:other, What is the name of Stephen King 's dog ?
ENTY:other, What do you call a group of hedgehogs ?
ENTY:other, What was the name of Elvis Presley 's plane ?
ENTY:other, What was the name of Elvis Presley 's plane ?
ENTY:other, What is the second highest card in Spades ?
ENTY:other, What was the name of Jane Goodall 's research project ?
ENTY:other, What are the 7 Wonders of World ?
ENTY:other, What is the smallest unit of money in Argentina ?
ENTY:other, What was the name of Goliath 's sword ?
ENTY:other, What is the second-longest mountain range in Asia ?
ENTY:other, What is the second-highest hand in poker ?
ENTY:other, What is the name of Facebook 's virtual currency ?
ENTY:other, What is the largest breed of dog ? The Great Dane.
ENTY:other, What are the four stages of a volcanic eruption ?
ENTY:other, What is another name for the `` Big Bang '' theory ?
ENTY:other, What is the plural of gulf ? . .
ENTY:other, What was the name of Groucho Marx 's ship in Duck Soup ?
ENTY:other, What was the name of The Monkees 's first album ?
ENTY:other, What is another name for the Bermuda Triangle ? .
ENTY:other, What is the second largest religion in Russia ? .
ENTY:other, What do you call a small group of wolves ?
ENTY:other, What is the chemical symbol for gold ? ] |
ENTY:other, What is the most common metal on earth ? .
ENTY:other, What is the third largest country in Europe ? ]
ENTY:other, What do you get when three queens are born ?
ENTY:other, What are the largest fresh-water lakes in North America ?
ENTY:other, What do you call someone from the Netherlands ? .
ENTY:other, What are the four colors of donuts at Dunkin ' Donut ?
ENTY:other, What 's the second-longest river in Japan ?
ENTY:other, What is the second largest rodent after porcupine ?
ENTY:other, What is the name of a company that made cameras ?
ENTY:other, What was the most successful Broadway musical of all time ?
ENTY:other, What is the second biggest island in Indonesia ? .
ENTY:other, What is the largest radio telescope in Britain ? ...
ENTY:other, What 's the third longest word in English ?
ENTY:other, What is the only U.S. state without a university bearing its name ?
ENTY:other, What is the name of a company that manufactures Lego bricks ?
ENTY:other, What does `` a two-by-four '' measure ?
ENTY:other, What is the most common material for artificial teeth ?
ENTY:other, What kind of telescope did Galileo use to observe the planets ?
ENTY:other, What do the three wise men offer to Jesus ?
ENTY:other, What is the second smallest planet ? . 0.5
ENTY:other, What are the two largest rivers in Brazil ? |#|
ENTY:other, What 's the smallest coin in Britain ? The farthing .
ENTY:other, What does the word `` glock '' mean in German ?
ENTY:other," What is the third largest casino in size , after Luxor and Excalibur ?"
ENTY:other, What do we call the region on top of a wave ?
ENTY:other, What is the most commonly used insecticide ? ______________
ENTY:other, What did the ancient Romans call Italy ? | #13072
ENTY:other, What was the first name of William Powell ? .
ENTY:other, What is the highest mountain in Africa ? | #1602
ENTY:other, What is the largest known bacterium ? . |
ENTY:other, What is the only bone in your mouth ? |
ENTY:other, What was the largest cigarette ever made ? ] |
ENTY:other," What is the biggest dinosaur ? , size wise ."
ENTY:other, What is the second-largest continent ? ]]] [[ category::geography ]]
ENTY:other, What was the name of Groucho Marx 's club in `` Animal Crackers ? ''
ENTY:other, What is the name of one particular kind of sushi ?
ENTY:other, What is the only other gas besides hydrogen that can detonate ?
ENTY:other, What did Gorbachev and Reagan agree to at Reykjavik ?
ENTY:other, What are the six elements in water ? . 1
ENTY:other, What 's the largest breed of dog ? | #11223
ENTY:other, What does the word `` cheddar '' mean when used as a nickname ?
ENTY:other, What is the plural of gulf ? Guf s Gufls Gulfs
ENTY:other, What do you call someone who loves fire ? -- 0
