label,text
NUM:ord," What chapter has more lines in Hamlet , Act 2 than any other ?"
NUM:ord, What chapter in The Catcher in the Rye has Holden return home ?
NUM:ord, What chapter in The Catcher in the Rye contains most information ?
NUM:ord, What chapter has more deaths than any other in The Lord Of Rings trilogy ?
NUM:ord, What chapter and verse is St . Paul 's shipwreck mentioned in ?
NUM:ord, What chapter and verse in The Bible has been recited at more presidential inaugurations than any other ?
NUM:ord, What is Tennessee 's longest river ? ( www.expertscolumn.com )
NUM:ord, What chapter is `` Staying Alive '' in The Beatles ' White Album ?
NUM:ord, What is Chapter 14 in Genesis ? ( www.biblegateway.com )
NUM:ord, What chapter and verse in Genesis is `` And God said '' ?
NUM:ord, Where does France rank in area within Europe ? ( url : http://www.worldatlas.com/webimage/countrys/europe.htm )
NUM:ord, What chapter and verse tells us that Moses died at age 120 ?
NUM:ord, What is a prime number between 5 and 20 ?
NUM:ord, What chapter in Harry Potter does Sirius Black escape from Azkaban ?
NUM:ord, What chapter and verse in Genesis tells us that `` Ham is fathered by Noah '' ?
NUM:ord, What chapter in The Catcher in the Rye has Holden Caulfield go to a nightclub ?
NUM:ord," What chapter has more words in it , Chapter 7,8 ?"
NUM:ord, What chapter in Les Miserables has Valjean as a cart driver ?
NUM:ord, Where is New Hampshire ranked in terms of area among U.S.states ?
NUM:ord, What chapter in Moby Dick includes this quote : `` Call me Ishmael '' ?
NUM:ord, What is a perfect score in golf ? ( Press 's )
NUM:ord, What chapter and verse in Genesis tells us that `` The fear of woman is what drives a man to sin '' ?
NUM:ord, What chapter and verse in Genesis does mankind get dominion over all other creatures ?
NUM:ord, What chapter does Emma Bovary die ? ( From what book )
NUM:ord," What chapter and verse in Genesis tells us that `` Jacob was old , his eyes dim so he could not see '' ?"
NUM:ord," What chapter is Chapter 5 , Verse 23 in ?"
NUM:ord, What chapter and verse in Genesis says that Man was created on a Sunday ?
NUM:ord, What is chapter 3 in Exodus ? ( www.jewsforjudaism.org )
NUM:ord, What chapter is considered to be `` one dark and stormy night '' ?
NUM:ord, What is the phone number for Pizza Hut ? ( Lowercase answers are preferred .)
NUM:ord, What is a 1-point value in Trivial Pursuit ?
NUM:ord, What chapter in  `` Pride and Prejudice '' has 20 pages ?
NUM:ord, What chapter in Moby-Dick includes a description and analysis of whales ' teeth ?
NUM:ord, What chapter in The Adventures Of Tom Sawyer does Huck Finn meet Jim ?
NUM:ord, What is today 's birthday ? ( 5/12 )
NUM:ord," What is an interesting , yet little known fact ?"
NUM:ord," What chapter in Les Miserables has Jean Valjean , Monsieur Madeleine and The Thenardiers as characters ?"
NUM:ord, What chapter in A Tale Of Two Cities features one line ?
NUM:ord, What chapter in what book has most lines ? ( http://www.uselessknowledge.com/ )
NUM:ord, What chapter in Crime and Punishment has Nikolai Raskolnikov killing his landlady ?
NUM:ord, What chapter in ' Moby Dick '' has been called `` The Cetological Chapter ?''
NUM:ord, What is John Kennedy 's spot in Presidential popularity ?
NUM:ord, What chapter in Les Miserables features a battle on an apple orchard ?
NUM:ord, What chapter and verse in Genesis states that `` The fear of woman is what men get for their pains '' ?
NUM:ord, What chapter is The Little Prince sold on eBay ?
NUM:ord, What is chapter 16 in what book ? ( www.christianity.about.com )
NUM:ord, What chapter in Alice is considered by some to be ` one long riddle ' ?
NUM:ord, What chapter in ` The Grapes Of Wrath ' has most lines for Roseofsharon ?
NUM:ord, What was President Ronald Reagan 's number in his professional softball league ?
NUM:ord, What chapter in Moby Dick tells you what day it is when Captain Ahab boards his ship ?
NUM:ord," What chapter has more words in Genesis , Chapter 10 and what are they ?"
NUM:ord, What chapter and verse is found in that includes all 150 names from Genesis ?
NUM:ord, What chapter and verse in Genesis tells what came between Adam & Eve 's first two children ?
NUM:ord, What chapter in The Catcher in the Rye is the character Holden Caulfield on page 73 ?
NUM:ord," What chapter in The Catcher in Rennie has Gordie , his best friend on a camping trip ?"
NUM:ord," What chapter in Moby Dick has been described as ` perhaps too full for many readers , ' ?"
NUM:ord," What is considered to be a better investment , real estate on Pluto Colony 47 A.D . ?"
NUM:ord," What chapter has more lines , The Red and the Black by Stendhal 's Part I Chapter II : Julien in Paris ; or its sequel ?"
NUM:ord, What is a 9 - pound box full in one quart and empty measure out at three quarts called ?
NUM:ord, What chapter in which book contains most words ? ( http://www.famousquestions.com/questions/Book/chapter-in-which-book-contains-most-worlds )
NUM:ord," Where does France rank in world land area ? ( A : What is Barack Obama 's approval rating among Hispanics as reported by Rasmussen on May 23 , according to ABC News Web site poll )"
NUM:ord," What is a better deal , Nintendo Wii for $ 249 with two free games included ( Mario Kart and Monkey Ball ) vs . Xbox360 elite console ?"
ENTY:product, What is the most popular brand of cigarettes ? .
ENTY:product, What is the second most popular soft drink in North America ?
ENTY:product, What is the name of a brand that makes watches ?
ENTY:product, What is the brand name for acetaminophen ?
ENTY:product, What 's the best brand of ice cream ?
ENTY:product, What are the two major brands of bottled water ?
ENTY:product, What do the makers of Q-Tips call them ?
ENTY:product, What is the best-selling board game in North America ?
ENTY:product, What is the leading brand of decaffeinated coffee ?
ENTY:product, What product features `` The best a man can get '' ?
ENTY:product, What product does the Jolly Green Giant pitch ?
ENTY:product, What was the first product of General Motors ? ( WWW )
ENTY:product, What 's the product of uranium fission ?
ENTY:product, What brand of tennis racquet did John McEnroe use ?
ENTY:product, What is the fastest computer ? ( www.answers.com )
ENTY:product, What 's the best-selling computer keyboard in history ?
ENTY:product, Name a product that gets its name from the Roman god of war .
ENTY:product, What was the first product endorsed by Colonel Sanders ?
ENTY:product, What are some of the most popular brands for VCRs ?
ENTY:product, What is the best selling computer game ? ( Multiple Choice )
ENTY:product, Name a product that contains the element titanium . ?
ENTY:product, What product has a kangaroo on its logo ?
ENTY:product, What is the best brand of a digital video camera ?
ENTY:product, What product was the first to bear a barcode ?
ENTY:product, What product 's logo is a red triangle ?
ENTY:product, What 's the best brand for a snowboard ?
ENTY:product, What is the second largest soda company in North America ?
ENTY:product, What are the two leading brands of deodorant ?
ENTY:product, Name a product made by General Motors . ? ...
ENTY:product, What is the name of a company that makes an airplane ?
ENTY:product, Name a product that is advertised as `` the king of beers '' .
ENTY:product, What is the official car of The Simpsons ? .
ENTY:product, What is the best brand of tennis racquet for a 3-year-old ?
ENTY:product, What are some of the leading brands in bottled water ?
ENTY:product, What 's the second largest computer software company in terms of revenue ?
ENTY:product, What is the largest brand of dog food in America ?
ENTY:product, What are the four major brands of ice cream in Canada ?
ENTY:product, What is the best selling personal computer ever made ?
ENTY:product, What 's the official computer for U.S presidents ?
ENTY:product, What was the most popular soft drink in Russia during World War II ?
ENTY:product, What kind of phone is nicknamed the `` brick '' ?
ENTY:product, What was the first product on which Kodak put its trademark ?
ENTY:product, What was the first product to be named `` X '' ?
ENTY:product, What are the two most popular browsers ? ( Internet Explorer or Netscape Navigator )
ENTY:product, What was the first computer language ? . ... ( unknown @ in askname )
ENTY:product, What kind of hair care product was introduced in 1984 ?
ENTY:product, What is the name of a company that manufactures Viper car alarms ?
ENTY:product, What are some good toys for a 10 -year-old boy ?
ENTY:product, What is a product that can give you gas ?
ENTY:product, What 's the best computer for a 16 year old ?
ENTY:product, What product contains `` the best damn chicken in a bucket ? ''
ENTY:product, What product features a `` Q '' in its trademark ?
ENTY:product, What is a product that can be used to remove crayon marks from clothing ?
ENTY:product," What product did the jingle say was `` so good , in a can '' ?"
ENTY:product, What was the first name for General Motors ' Chevy ?
ENTY:product, What is the product that sells `` One a Day '' vitamins ?
ENTY:product, What product did the jingle say had more taste than any other ?
ENTY:product, What product has `` 9 out of ten dentists agree '' ?
ENTY:product, What kind of product is a `` 747 '' ?
ENTY:product, What is the name of a brand that makes `` The Most Mistakes '' ?
ENTY:product, What product features `` a touch of sin in every sip '' ?
ENTY:product, What do people drink `` like a fish '' ?
ENTY:product, What 's the best product to clean your laptop with ?
ENTY:product, What product does the jingle say `` It 's not nice to fool mother nature but it is necessary '' ?
ENTY:product, What is a type of breakfast cereal that has `` come to life ? ''
ENTY:product, What product contains `` 10 Wicked Sizes '' ?
ENTY:product," What is the name of a product that will remove mold , mildew & soap scum ?"
ENTY:product, What product claims to have more doctors recommend it than any other ?
ENTY:product," What is a company 's product that `` kills weeds , not people '' ?"
ENTY:product, What is the best product to use for removing wrinkles on jeans ?
ENTY:product, What is a product that can be used to make the walls of an igloo ?
ENTY:product, What brand of cigarettes is the second-largest selling menthol cigarette in Canada ?
ENTY:product, Name a product that can help people sleep through the night .
ENTY:product, Name a brand of cigarettes that the Rolling Stones are associated with .
ENTY:product," What is the product name for a combination of aspirin , codeine phosphate & phenylephrine hydrochloride ?"
ENTY:product, What is a company that makes computer systems ? A
ENTY:product, What are the three biggest beer companies ? . ( A : answer )
ENTY:product," Name a product whose commercials feature the slogan , `` When you 're home alone ... '' ."
ENTY:product," What is the name of an alcoholic beverage that includes cola , rum or both ?"
ENTY:product, What kind of soft drinks did Pabst brew in the 1890s ?
ENTY:product," What was the first automobile brand ? . The Duryea Motor Wagon , made in 1893"
ENTY:product, What brand of cigarettes were advertised as `` the first cigarette chosen for ashtrays all over Europe '' ?
ENTY:product, What is the name of a computer that IBM advertises can think ?
ENTY:product, Name an airline based in Phoenix . @NUM@ ?
ENTY:product, What is the official product of Kentucky ? ( www.productplacement.org )
ENTY:product," What product has the tagline `` 1-800-COLLECT , when you 're out collecting ? ''"
ENTY:product, What product did David Ogilvy say contained `` millions of blades in one '' ?
ENTY:product, What is the product that combines an online music store with a subscription service ?
ENTY:product," What is a brand of motor oil that used the slogan , `` You can trust your car to those good friends ..."
ENTY:product, What is the name of a computer operating system that `` makes computers osborne ? ''
ENTY:product, What do the 3M company produce ? ( CNN /11/22)
ENTY:product, What product contains 5 colors ? . ...a box of Crayolas
ENTY:product," What is a computer system that provides the basic functions of information storage , display capability ?"
ENTY:product, What is the official drink of Italy ? ( Mail : mail @ whatis . com ; Web site URL : http://www.whatis.com/ )
ENTY:product," What kind of computer can you get on the Internet with a 486DX33 microprocessor , dual hard drives up to one gigabyte in size ?"
ENTY:product," What product , according to the Jingle Bells commercial for it is `` just one more thing that makes you say ` ah ' '' ?"
ENTY:product," What is the largest selling cereal in America ? Which are 2 of them that sell for $5 per gallon at gas stations , such as Shell or Exxon Mobil ."
ENTY:product," What are some good all-around video cameras ? Which is better , the Canon zr 80 or Sony DCR-HC23e ."
ENTY:product," What is a kind of product that includes `` 8 Ball , '' ` Backgammon ' ,' Bowling Alley ,` Dominoes,' Ping-Pong Table ?"
ENTY:product," What was the first brand of tennis racket ? ( The question is a bit fuzzy because it doesn 't specify whether they are talking pre- vs . post - open , but I still think this makes sense )"
HUM:gr, What is the name of President Clinton 's dog ?
HUM:gr, What is the name of Stephen King 's publishing company ?
HUM:gr, What is the name of Larry King 's radio show ?
HUM:gr, What is the name of The Beatles ' record label ?
HUM:gr, What is the name of Walt Disney 's company ?
HUM:gr, What is the name of Bill Clinton 's dog ?
HUM:gr, What is the name of Michael Jordan 's team ?
HUM:gr, What was the name of Charles Lindbergh 's plane ?
HUM:gr, What is the name of Larry King 's radio program ?
HUM:gr, What is the name of The Beatles ' label ?
HUM:gr, What 's the name of Michael Jordan `s basketball team ?
HUM:gr, Which university has the largest campus in North America ?
HUM:gr, What 's the name of Bill Clinton `s dog ?
HUM:gr, What is the name of Paul Newman 's company ?
HUM:gr, What basketball team does Michael Jordan play for ? ---
HUM:gr, Which airline is the official carrier of Manchester United ?
HUM:gr," What is the name of a university in Ann Arbor , Michigan ?"
HUM:gr, What is the nickname of The Coca-Cola Company ?
HUM:gr, What is the nickname for New York 's National League baseball team ?
HUM:gr, What 's the name of Larry King `s radio station ?
HUM:gr, What university did Stephen Hawking teach at ? ]
HUM:gr," What is the name of a university in Cambridge , England ?"
HUM:gr, What was the name of Queen Victoria 's mother ?
HUM:gr, What is the world 's largest pizza chain ?
HUM:gr, What is the name of a famous toy store ?
HUM:gr, What is the most popular basketball team in Argentina ?
HUM:gr, What team did Lou Gehrig play for ? The New York Yankees .
HUM:gr, What 's the name of Penn State University mascot ?
HUM:gr, What is the name of a sports team in New England ?
HUM:gr, What team does Derek Jeter play for ? The New York Yankees .
HUM:gr, What is the official name of The Beatles ? __ :
HUM:gr, What 's the name of a company that manufactures watches ?
HUM:gr, What team did Roger Maris play for in 1961 ?
HUM:gr, What is the name of Columbia 's official mascot ?
HUM:gr, What company made the Windows operating system ? The Microsoft Corporation .
HUM:gr, Which football team is nicknamed The Boys from Illinois ?
HUM:gr, What 's the name of George Bush Sr.' s law firm ?
HUM:gr, What is a group of wolves called ? A pack .
HUM:gr, What is the second oldest college in America ? .
HUM:gr, What team is Martina Navratilova a member of ?
HUM:gr, What is the name of a popular brand for Scotch whisky ?
HUM:gr," Which company has the slogan , `` The ultimate driving machine ? ''"
HUM:gr, What are the three divisions of government in Canada ?
HUM:gr, What airline merged with People 's Express ? 1
HUM:gr, Which airlines merged to become the world 's largest ?
HUM:gr, What are some of the world 's best-known corporations ?
HUM:gr, What is the name of a college that has an arboretum on its campus ?
HUM:gr, What company is the parent of ESPN ? The Walt Disney Co .
HUM:gr, What are the two largest beer breweries in North America ?
HUM:gr, What is the nickname for The Cincinnati Reds ? ( Major League Baseball team )
HUM:gr, What is the official name of a company that people often call Microsoft ?
HUM:gr, What is the name of a famous American company ?
HUM:gr, Which football team does Michael Jordan root for ? ]
HUM:gr," What are the nicknames for Harvard , Columbia University in New York City ?"
HUM:gr, What is the name of a university in Minnesota that has two campuses ?
HUM:gr, What 's the name of a women ` s university in Mississippi ?
HUM:gr, What is the name of a women 's university in New Haven ?
HUM:gr," What company 's ad campaign included the slogan , `` The best a man can get ? ''"
HUM:gr, What is the largest university in Spain ? The Complutense University of Madrid .
HUM:gr, What is the largest company in America ? The Walt Disney Co .
HUM:gr, What was the first U.S. airline to serve Hawaii ?
HUM:gr, What airline has its corporate headquarters at the Worldport ?
HUM:gr, What kind of sports team is the University of Iowa 's mascot ?
HUM:gr, What is the largest airline in Germany ? ` s
HUM:gr, What sports team is the oldest ? ___ Terriers
HUM:gr, What is the name of an organization that operates public radio stations ?
HUM:gr," What is the nickname of IBM ? ) ( Other than `` Big Blue '' , that is ."
HUM:gr, What organization was created to promote world peace ? )
HUM:gr, What athletic company is the world 's largest sports apparel marketer ?
HUM:gr, Which was the best baseball team of 1996 ?
HUM:gr, What is the name of Ray Bradbury 's baseball team in `` Summer Death '' ?
HUM:gr, Which company introduced the Windows computer operating system ? The Microsoft Company .
HUM:gr, What company makes the QLED television ? The answer is - Samsung .
HUM:gr, Who did Michael Jackson play with as a child ?
HUM:gr, What company owns the St Louis Cardinals ? . ...
HUM:gr," What is the largest university in Canada ? The University of Toronto has 47 ,000 full - time students ."
HUM:gr, What university did the 1960s sitcom `` The Many Loves of Dobie Gillis '' depict ?
HUM:gr, What basketball team did Bill Bradley play for ? ( Before he became a politician . )
HUM:gr, Which college does the Harvard Lampoon serve ? ( Closer )
HUM:gr," What company makes Jif peanut butter ? [] Questions about specific companies , brands etc ."
HUM:gr, What company makes Windows ? . . what is the name of windows maker
HUM:gr, What company did Ray Kroc open that became a world-wide fast-food chain ?
HUM:gr, Which company does Nike compete with ? . __ (0)
HUM:gr, What is the nickname for CNN ? - 1995-02-15
HUM:gr," What college did the band Chicago attend ? ( No , they didn't graduate from there .)"
HUM:gr, Which airline merged with Delta ? ___ is the number one travel agency on Long Island .
HUM:gr, Which airline is nicknamed the Flying Tigers ? ( What was Chiang Kai-shek 's World War II volunteer air force called )
HUM:gr, What are the major sports teams in Phoenix ? The NHL 's Winnipeg Jets call themselves `` Coyotes '' now .
HUM:gr, What airline has the highest crash rate ? The second-highest accident ratio belongs to Japan Airlines .
HUM:gr," What is the official name of NASA ? ___ The agency was officially named by President Eisenhower in 1958 as a successor to NACA , National Advisory Committee for Aeronautics ."
HUM:gr," What corporation do the following slogans belong to ? Reach for a Pepsi . Where there is hope , where life begins ... Coca-Cola !"
HUM:gr," What is the largest university in Latin America ? The Pontifical Catholic University of Peru claims to be bigger than all others with 52 ,000 students ."
HUM:gr," What is the name of a university where you may find Bemus Beach , Black's beach ."
HUM:gr," Which college has the best computer science program ? What university is better for an MBA , Wharton at University of Pennsylvania vs Columbia Business School ..."
HUM:gr," What company do you work for ? Is it a big one that employs thousands of people like AOL , Disney.com etc ..."
HUM:gr," What athletic team does Mike Tyson manage ? ) Question : Which professional sports league did the Cleveland Spiders play in between 1890-99 , except for one season when they were independent ."
HUM:gr," What are the Big Ten universities ? Why did they change its name to The National Collegiate Athletic Association ( NCAA ) in 1910 from Intercollegiate athletic association of the United States , which was formed by Walter Camp at Yale University ."
HUM:gr, What corporation owns The Wall Street Journal ? ![](!//www.google.com/s2/tb/images?num=5&q=john+steinbeck )
HUM:gr," What team does Michael Jordan play for ? Which company 's products include `` Mr . Muscle '' , Q-Tips ``, Spic & Span ,, Vaseline,, Durex condoms .."
HUM:gr," Which is the oldest basketball team in Italy ? What college football program was founded by a fraternity that had no money , so it took over an intramural league game from one of its players after he hurt his knee to play as part-time replacements for three quarters while they waited on him recovering ."
NUM:volsize, What is a baby hippopotamus called ? []
NUM:volsize, How big is a quart ? [] |||||
NUM:volsize, What is a baby seal 's gestation period ?
NUM:volsize, What is a black hole 's diameter ? .
NUM:volsize, How big is a standard deck of playing cards ?
NUM:volsize, What is a standard deck ' s playing card dimensions ?
NUM:volsize, What is a beaver 's average body length ?
NUM:volsize, How big is a teaspoon ? ||| A small spoon used for stirring and serving .
NUM:volsize, What is Microsoft 's market cap ? [] ||
NUM:volsize, How large is an acre ? [] |||||
NUM:volsize, What is the area code for New York ? !
NUM:volsize, How big is Pluto ? ( CNN / Money )
NUM:volsize, How big is New York City ? ___ square miles?
NUM:volsize, How big is Africa ? ||| The second largest continent ; it includes separate subregions known as northernAfrica and southernAfrica .
NUM:volsize, How large is Pluto ? ___ km in diameter .
NUM:volsize, What is The Wizard Of Oz 's page count ?
NUM:volsize, How big is a poodle ? ! :-(
NUM:volsize, What is a healthy newborn 's brain supposed to weigh ?
NUM:volsize," How big is a poodle ? [] ||| A toy , miniature and standard ."
NUM:volsize, How big is Mount Everest ? ___ feet above sea level at its highest point .
NUM:volsize, How big is a basketball court ? --- ( User Contribution )
NUM:volsize, How big is a quart ? ||||||| | : ---
NUM:volsize, What was Abraham Lincoln 's middle name ? !
NUM:volsize, What is an acre ? ( Lower numbers are better )
NUM:volsize, How big is China ? ||||| http://en.wikipedia.org/wiki/China
NUM:volsize, How big is Antarctica ? --- ( User contribuited question )
NUM:volsize, How big is Death Valley ? --- ( User contribu )
NUM:volsize, What is a baby giraffe called ? ... ^{(other)}
NUM:volsize, What is a bearded seal 's pup weight ?
NUM:volsize, How big is Yellowstone National Park ? --- ( User contribu ...
NUM:volsize, What is the length and width in inches for a regulation basketball court ?
NUM:volsize, What is Canada 's land area ? ^^^^^^
NUM:volsize, How big is an acre ? ||| What 's a square mile equal to in acres?
NUM:volsize," How big is a teaspoon ? __ :number , unit"
NUM:volsize, How big is Australia ? --- ... 25 million square kilometers .
