label,text
ENTY:dismed," What is a fear of insanity ? , or being driven crazy by someone 's influence called ."
ENTY:dismed, What 's a fear of insanity ? `(`` ``
ENTY:dismed, What kind of disease is Legionnaires ' ? 1
ENTY:dismed," What is a fear of thunder ? , 13-grams"
ENTY:dismed, What is a fear of glass ? - (1991)
ENTY:dismed, What disease does comedian Dudley Moore suffer from ? (Gen)
ENTY:dismed," What is the name of a rare disease that destroys muscles , including those used for swallowing ?"
ENTY:dismed," What is the name of a mental disorder in which people are preoccupied with dirt , germs or filth ?"
ENTY:dismed, What is a fear of motion ? . The answer to this question can be found in which Shakespeare play?
ENTY:dismed, What 's the most common disability ? . Show more
ENTY:dismed, What is a fear of insanity ? - an uncontrollable feeling that you will lose your mind
ENTY:dismed," What is a fear of insects ? , what do you call the study that focuses on aging"
ENTY:dismed," What is the name of a rare genetic disorder that affects both hearing loss , vision problems or mental retardation ?"
ENTY:dismed," What are some good sites for getting information on the deadly disease , Ebola ?"
ENTY:dismed, What is a fear of being dirty ? (I am not talking physically clean here )
ENTY:dismed, What is a fear of glass ? Followup : And what 's the name for this phobia that you were asking me?
ENTY:dismed, What is the fear of thunder ? .What disease has a Latin name meaning `` wolf ''?
ENTY:dismed," What are common childhood health problems ? ,What kind of birth defects does folic acid prevent?"
ENTY:dismed," What is a fear of cold ? . _______________ phobia refers to an abnormal dread or dislike for cats , also called ailurophobophobia"
ENTY:dismed," What 's the name of a disease that affects mainly children where they have large heads , obesity with short stature ?"
ENTY:dismed," What are some birth defects ? , I heard there is a high rate of cleft palate in Finland ."
ENTY:dismed, What kind of anemia does Wicked Witch Gladys Gordon suffer from in The Wizard Of Oz ?
ENTY:dismed," What is the fear of insanity ? . ?. _______________ phobia means a morbid dread or irrational hatred for insects , including spiders ."
ENTY:dismed," What is the name of a rare birth defect in which part or all foetal development takes place outside , then inside an ovarian cyst ?"
ENTY:dismed, What is a fear of spiders ? . The name for the phobia comes from Latin araneae meaning spider or spinnenkrankheit
ENTY:dismed, What 's a fear of insanity ? ...what is the term for when your stomach turns inside out through stress or anxiety .
ENTY:dismed," What disease is best known for its acronym ? The answer has a Greek root , meaning `` spores '' ."
ENTY:dismed," What is a fear of frogs ? ...What disease causes `` ragged , torn '' fingernails in children ages 2 to13?"
ENTY:dismed," What is a fear of insanity ? . ____ _________ syndrome in children causes slow growth , poor appetite with an enlarged liver and heart"
ENTY:dismed," What is a fear of insanity ? . , The so-called `` million-dollar wound '' comes from what disease or ailment ( the answer involves pain )"
ENTY:dismed," What is a fear of mirrors ? , ... Why do I have to pee so much when pregnant with twins - what happens at this time that makes me need the bathroom constantly every 30 minutes all day long ."
NUM:ord, What chapter in Gone with The Wind has Rhett Butler leaving Scarlett O 'Hara ?
NUM:ord, What chapter in Gone with The Wind has Rhett Butler leaving Scarlett O 'Hara ?
NUM:ord, Where does Hawaii rank among U.S . states in area ?
NUM:ord, What chapter in Gone With The Wind has Rhett Butler leaving Scarlett O 'Hara ?
NUM:ord, What chapter in Gone with The Wind does Rhett Butler leave Scarlett O 'Hara ?
NUM:ord, What chapter is The Tell-Tale Heart in ?
NUM:ord, What chapter in Gone with The Wind is Rhett Butler born ?
NUM:ord, What chapter does Gone with The Wind end on ?
NUM:ord, Where does Switzerland rank among other countries in area ?
NUM:ord, What chapter in Gone with The Wind features Rhett Butler 's proposal to Scarlett O'Hara ?
NUM:ord, What chapter does Huckleberry Finn open on ?
NUM:ord, What chapter does The Adventures Of Huckleberry Finn open with ?
NUM:ord, Where does Mexico rank among other countries in area ?
NUM:ord, What chapter does The Grapes Of Wrath begin on ?
NUM:ord, What chapter does The Adventures Of Huckleberry Finn open on ?
NUM:ord, Where does Germany rank among other countries in area ?
NUM:ord, Where does Guatemala rank among Latin American countries in area ?
NUM:ord, What chapter in Gone with The Wind contains Rhett Butler 's proposal ?
NUM:ord, What chapter does Huckleberry Finn start with ?
NUM:ord, What chapter in Gone with The Wind has Rhett Butler returning to Atlanta ?
NUM:ord, Where does New York rank among U.S. cities in area ?
NUM:ord, Where does Hawaii rank among other U.S . states in size ?
NUM:ord, What chapter in Gone with The Wind introduces Rhett Butler to Scarlett O 'Hara ?
NUM:ord, Where does Texas rank among U.S. states in area ?
NUM:ord, What chapter in Moby Dick has a whaling quiz ?
NUM:ord, Where does Switzerland rank among countries in area ? ]
NUM:ord, What chapter in Gone with The Wind contains Rhett Butler 's proposal to Scarlett ?
NUM:ord, What chapter does The Catcher in Rye open with ?
NUM:ord, What chapter in Gone with The Wind features Rhett Butler 's trial ?
NUM:ord, Where does Belgium rank in area among European countries ?
NUM:ord, What is Pennsylvania 's highest mountain ? . __ :
NUM:ord, What is chapter 1 in Gone with The Wind called ?
NUM:ord, Where does Switzerland rank among countries in area ? ...
NUM:ord," What chapter does Alice in Wonderland begin with ? ,"
NUM:ord, What is George W . Bush 's position in his family ?
NUM:ord, What chapter is Helen Keller 's only poem in ?
NUM:ord, What number chapter in Gone with The Wind has Rhett Butler leaving Scarlett O 'Hara ?
NUM:ord," What chapter in Moby Dick has Ishmael saying , `` Call me '' ?"
NUM:ord, Where do camels rank among the hoofed mammals ?
NUM:ord, What chapter in Moby Dick has a sea battle ?
NUM:ord, What chapter in Gone with the Wind describes Scarlett 's birth ?
NUM:ord, What is Indiana 's longest river ? . []
NUM:ord, Where does Mexico rank among world 's corn producers ?
NUM:ord, What chapter in Gone with The Wind describes Scarlett O 'Hara and Rhett Butler ’s marriage ?
NUM:ord, What chapter does The Old Man and His Dogs start ?
NUM:ord, Where does William Shakespeare rank among English poets ? ？
NUM:ord, What chapter in The Brothers Karamazov has Raskolnikof as a character ?
NUM:ord, What chapter in `` Moby Dick '' has Ishmael and Queequeg going to church ?
NUM:ord, Where does Switzerland rank among countries with largest gold reserves ?
NUM:ord, What chapter in The Grapes Of Wrath has Jim Rawley leave ?
NUM:ord, What chapter in Gone with The Wind describes Scarlett O 'Hara giving birth to her second daughter ?
NUM:ord, What is New York 's oldest museum ? __ ___
NUM:ord, What chapter has more words in The Grapes Of Wrath ?
NUM:ord, What chapter in Ulysses has Stephen Dedalus talking to a cabman ?
NUM:ord, What chapter in Gone with The Wind opens at a wedding ?
NUM:ord, What chapter has Hamlet talking to himself ? .
NUM:ord, Where does Iceland rank among countries in size ? 1
NUM:ord, What chapter in Gone with The Wind opens at Tara after two years ?
NUM:ord, What chapter in Ulysses contains a depiction of Bloom shaving ?
NUM:ord, What chapter does Hamlet die in ? . questions other ordinal
NUM:ord, What chapter in Moby Dick mentions Starbuck 's wife and child ?
NUM:ord," What number is missing from this sequence : 5 , ?"
NUM:ord, What chapter in Gone with the Wind features a fire at Tara ?
NUM:ord, What chapter in Herman Melville 's Moby Dick contains Ishmael talking with a harpooner ?
NUM:ord," What chapter in Moby Dick has a whale named ""Mumblethrupp ?"""
NUM:ord, What chapter in `` Ulysses '' has Stephen Dedalus being arrested ?
NUM:ord," What chapter does The Odyssey start with ? , and what is that chapters name ."
NUM:ord, What chapter in The Catcher in Rye has Holden Caulfield talk with a psychiatrist ?
NUM:ord, What chapter in War and Peace features Pierre at Bald Hills ?
NUM:ord," What chapter does Chapter 11 come after in Charles Dickens 's novel , David Copperfield ?"
NUM:ord, What chapter in Alice 's Adventures is The Queen on her throne ?
NUM:ord, What is George Bush 's birth date ? __ ;
NUM:ord, What chapter in `` Moby Dick '' has Ishmael and Queequeg visiting a seedy waterfront inn ?
NUM:ord, Where did women first get birth control pills ? |
NUM:ord, What chapter in Alice 's Adventures in Wonderland has a frog telling her to believe as few things as possible ?
NUM:ord, What chapter in Les Miserables has Fantine come to die at Mont St . Pierre ?
NUM:ord, What chapter in Moby Dick is best titled `` A Bosom Friend '' ?
NUM:ord, What chapter in Atlas Shrugged contains Dagny Taggart 's famous speech to Henry Rearden ?
NUM:ord," What chapter in The Grapes Of Wrath has Jim Rawley , Tom Joad 's old boss die ?"
NUM:ord, What chapter in Moby Dick has Ishmael and Queequeg meeting at a whaling ship ?
NUM:ord," What is Tennessee 's highest mountain ? , and what was it named for ?"
NUM:ord, Where did they rank in their first year on `` America 's Most Wanted '' ?
NUM:ord, What chapter in War and Peace has Andrei Bolkonsky declare that he will no longer love his wife ?
NUM:ord, What chapter in The Brothers Karamazov has an encounter between Dmitri and his illegitimate son Grushenka ?
NUM:ord, Where do people live longest ? 2?0
NUM:ord," What chapter in Dickens 's David Copperfield has Uriah Heep say , `` Don't come too near me . '' ?"
NUM:ord, What chapter in Dickens 's Bleak House includes a dinner party at which nobody is hungry ?
NUM:ord, What chapter in A Portrait Of The Artist As a Young Man depicts Stephen Dedalus 's sexual initiation with E C Elliott ?
NUM:ord," What chapter in Herman Melville 's Moby Dick has Ishmael telling us that Stubb , his shipmate on board Pequod had been a schoolmaster ?"
NUM:ord, What chapter in James Joyce 's Ulysses has Stephen Dedalus declare : `` I go to encounter for the millionth time / The reality of struggle and creed ... '' ?
NUM:ord, What chapter in `` Adventures with Edison '' tells how he came to invent electric railway trains ?
NUM:ord," What chapter does Macbeth appear in ? Which movie won 11 Academy Awards , including Best Picture and Director for Frank Capra ."
NUM:ord, What chapter in The Da Vinci Code tells you how to get from Paris 's Notre Dame Cathedral onto its roof ?
NUM:ord, What chapter in ' Moby Dick '' has Ishmael and Queequeg talking to two sailors named Flask & Stubb ?
NUM:ord, What chapter in Charles Dickens ' A Tale Of Two Cities begins with Mrs . Pross telling Lucy Manette that she will not cry ?
NUM:ord," What chapter is Huckleberry Finn in ? How many U.S . presidents have had a last name beginning with an A , and what are their names ?"
NUM:ord, Where is Hawaii located ? ) ] 7 What chapter does Huckleberry Finn die in?
NUM:ord," What chapter in Moby Dick finds Captain Peleg remarking , `` Well now - I see your eye is on that young Lord . '' ?"
NUM:ord, What chapter does Huck Finn die ? Why? Chapter 18 - Because he's a fictional character in Mark Twain 's The Adventures Of Huckleberry
NUM:ord," What chapter does Gone with The Wind begin ? |What is one number to add on both sides and make 15,7 ,and what two numbers should be added together then subtracted by nine for it all too equal out at zero?"
ENTY:product, What computer operating system is on the most computers ?
ENTY:product, What computer operating system is on the most computers ?
ENTY:product, What computer operating system is on the most personal computers ?
ENTY:product, What is the best brand for a laptop computer ?
ENTY:product, What is the best brand for a laptop computer ?
ENTY:product, What computer operating system is on the most machines ?
ENTY:product, What kind of camera does Ansel Adams use ?
ENTY:product, What 's the most expensive car in `` The Simpsons '' ?
ENTY:product, What kind of hat does the San Diego Chicken wear ?
ENTY:product, What is the most popular brand of cigarettes in China ?
ENTY:product, What is the most popular computer operating system ? .
ENTY:product, What kind of phone did Alexander Graham Bell invent ?
ENTY:product, Which operating system is on the most personal computers ?
ENTY:product, What is the fastest computer in the world ? -
ENTY:product, What brand of chewing tobacco did Prewitt smoke in James Jones 's From Here to Eternity ?
ENTY:product, What is the most expensive car in `` The SimCity 2000 '' ?
ENTY:product, What do you need to play Backgammon ?
ENTY:product, What kind of suit does a juggler wear ?
ENTY:product, What is the fastest computer in use today ? -
ENTY:product," What is the most popular car in China ? ,"
ENTY:product, What is a good brand of portable DVD player ?
ENTY:product, What is a good brand for an inkjet printer ?
ENTY:product, What is the most expensive brand of cigarettes ? .
ENTY:product, What is the brand name of a laptop computer made by IBM ?
ENTY:product, What is the best brand of men 's running shoe ?
ENTY:product, What product has the most dents on its can ?
ENTY:product," What kind of cigarettes does James Bond smoke ? ,"
ENTY:product, What product is `` fun for the whole family '' ?
ENTY:product, What is a good brand for digital cameras ? __
ENTY:product, What kind of helmet did the Ancient Romans wear ?
ENTY:product, What kind of computer was invented by Alan Turing ?
ENTY:product, What was the name of Aristotle 's library ?
ENTY:product, What is the most fuel-efficient car ? . 1
ENTY:product, What is the best brand of laptop computer ? - www.answers.com
ENTY:product, What is the name of a product that will kill roaches ?
ENTY:product," What kind of beer is brewed in Pilsen , Czechoslovakia ?"
ENTY:product, What is the number one selling board game in Russia ?
ENTY:product, What 's the best product to remove blackheads ?
ENTY:product, What computer operating system was named for a mythical Greek king ?
ENTY:product, What was the best-selling home computer in 1982 ?
ENTY:product, What 's the best brand of copy machine for a small business to buy ?
ENTY:product, What is the most fuel-efficient car ? __ :
ENTY:product, What are the top selling brands of cigarettes ? .
ENTY:product," What kind of car did Steve McQueen drive in the 1971 film , Le Mans ?"
ENTY:product," What brand of beer is Moose Drool ? ,"
ENTY:product, What is the best home printer for photo quality ?
ENTY:product, What are the best tennis rackets on the market ?
ENTY:product, What do people use to treat scabies ? -
ENTY:product, What model of bicycle did Greg LeMond ride to win the 1989 Tour de France ?
ENTY:product, What kind of car does the band Chicago drive to work ?
ENTY:product, What brand of toilet paper is the number one seller in Japan ?
ENTY:product, What is a computer language for non-programmers ?
ENTY:product, What is a competitor of Sony ? - www.answers.com
ENTY:product, Which camera was first used by National Geographic ? -
ENTY:product, What product is for people who want to lose weight ?
ENTY:product, What is the best brand of computer ? (sic)
ENTY:product, What kind of vacuum cleaner did James Murray Bain invent ?
ENTY:product, What are the best running shoes for women ? :
ENTY:product, Which of the following can be used to clean a deck ?
ENTY:product, What was the first pocket calculator that could handle scientific functions ?
ENTY:product," What product contains the elements iron , aluminum , carbon steel ?"
ENTY:product," What brand of cigarettes do Michael Douglas , Kathleen Turner and Danny DeVito smoke in the movie Romancing The Stone ?"
ENTY:product, What are the best home security systems ? How much do they cost?
ENTY:product, What kind of helmet does Spider-Man wear ? (2001)
ENTY:product, What are some good headphones ? - Ask a question
ENTY:product," What is the best car ? , brand wise ."
ENTY:product, What is a popular brand of computer sold by Wal-Mart ?
ENTY:product, Which product helps prevent clogged pores ? - default
ENTY:product, What brand of vodka was the best-selling in 1993 ?
ENTY:product, What are some brands of tennis shoes for kids ?
ENTY:product, What is the only computer operating system that can run on different types of computers ?
ENTY:product, What product allows people to see through walls ? Ask New Question Sign In
ENTY:product," What kind of telephone exchange was first put into service in New Haven , Connecticut ?"
ENTY:product, What brand of shampoo contains biotin ? ( www.imdb.com )
ENTY:product, What was the first computer called ? - The First Computer Was Called ``
ENTY:product," What 's the best camera ? ... . ,"
ENTY:product, Which product was once called `` Old Joe '' ?
ENTY:product, What is the fastest computer in North America ?  -EN
ENTY:product, Which product on the market today was first to feature a built-in digital clock ?
ENTY:product, What type of camera does Photoshop use ? ( www.photography.co.uk )
ENTY:product, What is a two-dimensional representation of an object on the Earth 's surface ?
ENTY:product, Which type of product was sold by the Montgomery Ward Company during its first year in business ?
ENTY:product, What is the best digital camera ? Why should I buy a new PC when my old one works just fine?
ENTY:product, What is the brand name of a computer software program that creates business letters ?
ENTY:product, What are the best headphones available ? (Yahoo! UK & Ireland Answers )
ENTY:product," What brand of vodka is the best ? , which one tastes like perfume ."
ENTY:product, What kind of vacuum is a Rayno 2X ?
ENTY:product, What brand of computer sold in the U.S . made its debut with an 8-megahertz processor ?
ENTY:product, What 's the brand of paper that comes out on top in head-to-head comparisons with its competitors ?
ENTY:product, What is the best laptop ? I 'm looking to purchase for my 11 year old son .
ENTY:product, Which company 's software for IBM-compatible computers is the most widely used on Earth ?
ENTY:product," Which was the first portable computer ? ( Portable Computer is a registered trademark of Texas Instruments , Inc.)"
ENTY:product, What 's the fastest computer ? __ _ is a faster microcomputer than any other .
ENTY:product, What are the best computer tablets for kids ? The ones that help them to learn .
ENTY:product, Which brand 's paper towel dispenser has an `` extra-long roll '' ?
ENTY:product, What 's the brand of camera that took Michael J Fox naked pictures for People magazine ?
ENTY:product," What kind of computer did Steve Jobs say could soon weigh two tons , cost $ 10 million dollars to manufacture"
ENTY:product," What kind of computer does Microsoft market ? , a line that is supposed to challenge IBM 's ."
ENTY:product, What model number can I buy to replace a Sony Trinitron 27V-1 monitor ?
ENTY:product," What is the best brand of laptop computer ? Which camera company created a `` Q '' model that was named for Queen Victoria , followed by models with letters R through Y before moving on to numbers 1 -9?"
HUM:gr, What is the name of Bill Clinton 's law firm ?
HUM:gr, What college has the most National Merit Scholars ?
HUM:gr, What are the three branches of government in Japan ?
HUM:gr, What was the name of George Custer 's cavalry regiment ?
HUM:gr, What baseball team does Darryl Strawberry play for ?
HUM:gr, What 's the name of Bill Clinton 's law firm ?
HUM:gr," What company is being bought by Yahoo ? , America Online Inc"
HUM:gr, What airline has the best safety record in North America ?
HUM:gr, What is the name of Jane Fonda 's agency ?
HUM:gr, What is the name of a university in Mississippi ?
HUM:gr, What baseball team won the 1969 World Series ?
HUM:gr, Which college was named for St . Francis of Assisi ?
HUM:gr, What college did the Duke Blue Devils play for ?
HUM:gr, What are the two main political parties in Belgium ?
HUM:gr, What are the three major credit bureaus in America ?
HUM:gr, Which baseball team employed Lou Piniella as a manager ?
HUM:gr, What company owns the rights to Beanie Babies ?
HUM:gr, Which major league baseball team has the most championships ?
HUM:gr, What baseball team 's mascot is a griffin ?
HUM:gr, What was the name of Elvis Presley 's first record label ?
HUM:gr, Which college has the best computer science department ? .
HUM:gr, Which college has the largest campus in North America ?
HUM:gr, What 's the national flower of South Africa ?
HUM:gr, What company is the world 's number one producer of integrated circuits ?
HUM:gr, What newspaper is the Journal Gazette a supplement of ?
HUM:gr, What is the biggest baseball card company in America ?
HUM:gr, What university has the best graduate program in computer science ?
HUM:gr, What company has the best warranty on its bicycles ?
HUM:gr, Which college has the largest enrollment in Texas ? .
HUM:gr, Who founded the firm of Price Waterhouse ? ;
HUM:gr, What U.S. university boasts the world 's largest collection of Degas paintings ?
HUM:gr, What are the five colleges of The City University in New York ?
HUM:gr, What company does John Elkann 's family own ?
HUM:gr, What organization did Steve Jobs co-found ? .?.
HUM:gr, Who are the nomadic pastoralists of Kazakhstan ?
HUM:gr, What organization is being targeted by The Committee of Concerned Citizens ?
HUM:gr, Which National League baseball team employed 72 third base coaches during its first forty seasons ?
HUM:gr, What 's the leading manufacturer of golf equipment ?
HUM:gr, Who was the U.S. commander in Vietnam ?
HUM:gr, What international organization has the most members ? (1)
HUM:gr, What organization has the most employees in China ? '
HUM:gr," Which company bought the rights to Dumbo ? , Bambi"
HUM:gr," What company was founded by Andrew Carnegie ? , 1884"
HUM:gr, What is the only college in New England that has a planetarium ?
HUM:gr, What company is the world 's largest producer of electronic controls ?
HUM:gr, Which U.S . navy was created by the Confederacy ?
HUM:gr, Which airline flies out of the El Paso airport ?
HUM:gr, What is the name of a group that cares for injured animals ?
HUM:gr, Which company produces the most powerful computers in China ?
HUM:gr," What organization was formed by Joseph Kennedy , Jr.?"
HUM:gr, Which company makes the most expensive car ? . __
HUM:gr, What organization did the Pinkerton National Detective Agency start out as ?
HUM:gr, What was the name of George W . Bush 's campaign organization in 1988 ?
HUM:gr, What organization was founded by Mother Teresa ? /p
HUM:gr, Who were the American Indians also known as ? ;
HUM:gr, What U.S . Navy ship was christened in 1985 ?
HUM:gr, What company makes the 1997 Chevrolet Corvette ?
HUM:gr," What company was founded by Steve Jobs , Ron Wayne &amp; Ronald Gross ?"
HUM:gr," What National League baseball team employed 72 third base coaches between its inception in , when it was known as the Brooklyn Atlantics ?"
HUM:gr, Which radio stations in North America broadcast 24 hours a day ?
HUM:gr, What company has the longest continuously-running ad on television ?
HUM:gr, What organization did Peter Nuer become a vice-president of in 1967 ?
HUM:gr, Who are the leading manufacturers of computerized tomography scanners ?
HUM:gr, What company did former U.S Secretary of Defense Melvin Laird join after leaving the government ?
HUM:gr," What company 's flight-training school was at Mineola , New York ?"
HUM:gr," Who manufactures the only game console in Japan ? ,"
HUM:gr, Who are the indigenous tribes of Botswana ? .
HUM:gr, Which of the following television networks is affiliated with Time Inc.?
HUM:gr, What company was founded in 1925 by Lee de Forest ?
HUM:gr, What group of Indians is Pocahontas associated with ?
HUM:gr," Which company bought Myspace.com ? , Inc"
HUM:gr," Which company bought Club Med ? , the French resort chain ."
HUM:gr, Which of the following nationalities consists mainly of Eskimos ?
HUM:gr," Who invented the movie camera ? , - Edison did not invent it ."
HUM:gr, What is the largest Asian airline ? Explore more on Group .
HUM:gr, Who produces the television series `` The Big Spender '' ?
HUM:gr, What is the organization that represents all college football players ?
HUM:gr," What is the oldest fraternity in North America ? The United States Military Academy at West Point , New York was established on March 16"
HUM:gr, What radio station broadcasts in the United States that carries only classical music ?
HUM:gr, Which airline flew its only scheduled flight in 1998 ?
HUM:gr," What is the name of John D . Rockefeller , Jr .'s estate in Seal Harbor on Mount Desert Island ?"
HUM:gr, What organization employed James Bond ? . 2?
HUM:gr," Who made the first flight across Atlantic ? What was his name , nationality?"
HUM:gr," What company makes the Hoover vacuum cleaner ? | Where is Columbia University located in New York City , N.Y.?"
HUM:gr, What corporation provides `` Yahoo '' search engine software to America Online ?
HUM:gr," Which airline was created by the merger of TWA , Ozark Airlines , and Trans Caribbean ?"
HUM:gr," What company makes QFX video cards ? , what other products does this firm manufacture"
HUM:gr, What are some major environmental organization s ? . !
HUM:gr," What company makes the PlayDatar , a hand-held video game player ?"
HUM:gr," Who are the Vikings ? , 1984 ice hockey Stanley Cup finalists ."
HUM:gr," Who founded Atari ? . __r__ , Nolan Bushnell"
HUM:gr," What company did Andy Grove head up ? |What U.S . military academy is located in West Point , New York"
HUM:gr, Which university will the men 's U.S. Olympic basketball team represent in 1988 ?
HUM:gr," What company makes Windows 3 .1 ? I know it 's either Microsoft , Apple Computer Inc., Borland International Incorporation"
HUM:gr, Which U.S. company produces the Vizion portable television ?
HUM:gr, Which of the following companies provides a free online service that helps people find other individuals for reunion purposes ?
HUM:gr," Which radio stations broadcast in Mexico ? , Where can I get information on drug rehab centers across the country ."
HUM:gr," Who invented the telephone ? What company is known as The Quality Leader , when it comes to manufacturing household appliances ."
HUM:gr," What company sells the most computers ? 7 in., a diameter of nearly five feet , with its top almost as far from sea level ."
HUM:gr, What company makes Windows NT ? 7a9f5bf3b4c2be77d6fe0aaec8dfad1ba60e42db
NUM:volsize, How big is a quart ? __ : ___ .
NUM:volsize, How big is a quart ? __ : ___ .
NUM:volsize, How big is a quart ? __ : ___ .
NUM:volsize, How big is a quart ? __ : ___ .
NUM:volsize, What is a perfect man 's penis length ?
NUM:volsize, What is a navel orange 's diameter ?
NUM:volsize, How big is a brontosaurus ? __ :
NUM:volsize, What is Earth 's diameter ? __ : ___
NUM:volsize, How big is a brontosaurus egg ?
NUM:volsize, How big is a bushel ? __ : ___
NUM:volsize, What is California 's largest lake ? __ :
NUM:volsize, How large is a quart ? __ : ___ .
NUM:volsize, How big is a normal human penis ? __ :
NUM:volsize, What is a normal sized penis for an adult male ?
NUM:volsize, How big is a tonne ? __ : ___
NUM:volsize, What is IBM 's market share for computer sales ?
NUM:volsize, What is a golf ball 's diameter ? ...
NUM:volsize, How big was California when it became a state ?
NUM:volsize, How big is a normal-sized penis ? __ :
NUM:volsize, What is the world 's largest diamond ? ...
NUM:volsize, How large is a gallon ? __ : ___ .
NUM:volsize, What is a black hole 's surface area ?
NUM:volsize, How big is a normal sized penis for an adult male ?
NUM:volsize, How big is a normal sized penis for an adult male ?
NUM:volsize, What is New York 's second largest park ?
NUM:volsize, What is India 's largest river ? __ :
NUM:volsize, How large is a brontosaur 's brain ?
NUM:volsize, How big is a quart ? Ask Me Help Desk
NUM:volsize, What is a man 's penis on average ?
NUM:volsize, What is India 's second-highest mountain ?
NUM:volsize, What is a zucchini 's seedpod called ?
NUM:volsize, How big is a melon ball ? 1
NUM:volsize, What is NASA 's official name for its space station ?
NUM:volsize, What is the capacity for a 55-gallon drum ?
NUM:volsize, How large is a ton ? __ : ___ .
NUM:volsize, What is Iceland 's total area ? (1)
NUM:volsize, What is a baseball 's core called ? []
NUM:volsize, What is an albatross 's wing span ?
NUM:volsize, How large is a pint ? __ : ____ .
NUM:volsize, What is NASA 's largest telescope ? __ : ___
NUM:volsize, How large is a normal male penis ? __ :
NUM:volsize, What is a good sized telescope for an amateur to use ?
NUM:volsize," How big was Abraham Lincoln ? , physically speaking ."
NUM:volsize, What is the approximate acreage in square miles for Central Park ?
NUM:volsize, What is the acreage for an NFL football field ?
NUM:volsize, How big is a standard basketball ? __ : .
