label,text
ground_service, what is the rental car capacity in atlanta
ground_service, what kind of airport transport is there in phoenix
ground_service, what kind of rental car services are there in atlanta
ground_service, i need to get downtown from the denver airport
ground_service, show me the type of ground transport in la guardia
ground_service, what type of airport transport is there in toronto
ground_service, is there taxi service from the atlanta airport
ground_service, what type of taxi service is there in la guardia
ground_service, how do i get to the philadelphia airport from downtown
ground_service, what are the taxi fares in pittsburgh
ground_service, is there limo service in boston airport or rent a car
ground_service, what kind of rental cars are in philadelphia airport
ground_service, what 's the limo service in seattle
ground_service, what type of car service is there in la guardia
ground_service, what is the rental car capacity at washington airport
ground_service, can you get a limousine service in boston
ground_service, show me limo service in atlanta airport
ground_service, show me the different types of public transport in denver
ground_service, can you rent a car in denver before 8 am
ground_service, what is the type of airport in boston massachusetts
ground_service, is there limo service at philadelphia airport what kind
ground_service, show me the types of rental cars at logan airport
ground_service, can i rent a car at tacoma airport
ground_service, is there a taxi service at dallas love field
ground_service, can you rent a car in toronto from united
ground_service, can i rent a car in denver too while im there
ground_service, what kind of public transport is there from pittsburgh airport into town
ground_service, what 's the situation with airport transport in boston
ground_service, what 's theairport in newark called
ground_service, is there any rental car service at philadelphia airport
ground_service, show me the list of limousine services at la guardia airport in new york
ground_service, what 's the most economical way to get into san francisco from sfo
ground_service, what 's the public transport from london airport
ground_service, what 's the taxi fare from miami airport to downtown
ground_service, can you rent a car in seattle too i would like to do that
ground_service, what kind of a rental car operation is there at the toronto airport
ground_service, what are the taxi rates in denver for trips from airport to downtown
ground_service, is there a taxi service from the milwaukee airport into downtown
ground_service, show me the ground transportation in philadelphia please i need to get downtown
ground_service, i 'd like to know what kind of car rental service is there in dallas
ground_service, show me the type of transport that goes from boston airport to downtown
ground_service, show me the ground transport in denver please i would like to find a car rental
ground_service, i would like to know what type of transport is there from the airport in pittsburgh into downtown
ground_service, i would like to see a list of the kinds of limousine services in dallas
ground_service, is there limo service in boston airport can you give me the rates for a sedan
aircraft, what kind of airplane is an m80
aircraft, what kind of airplane is an m80
aircraft, what kind of airplane is an m80
aircraft, what type of airplane is an m80
aircraft, what type of plane is an m80s
aircraft, what type of plane is an m80s
aircraft, what type of plane is an m80s
aircraft, what type of plane is an m80s
aircraft, what type of aircraft is an m80?
aircraft, what type of aircraft is an m80?
aircraft, what type of aircraft is an m80?
aircraft, what type of aircraft is an m80?
aircraft, what kind of plane is an m80s
aircraft, what type airplane is an m80s
aircraft, what kind of aircraft is an m80?
aircraft, what kind of aircraft is an m80?
aircraft, what type of plane is an m80 delta
aircraft, tell me what type of aircraft is an m80
aircraft, what type of plane is an l106
aircraft, what kind of plane goes from boston to san francisco
aircraft, what type of aircraft is an m80 flight
aircraft, show me all aircraft that fly from boston to washington
aircraft, what type airplane is an hp 85
aircraft, what kind of aircraft does eastern fly from boston to atlanta
aircraft, what type of airplane goes from pittsburgh to baltimore
aircraft, what type and size airplane is an m80
aircraft, what type of aircraft does delta fly from denver to boston
aircraft, what aircraft does delta fly from atlanta to denver
aircraft, what type airplane flies from pittsburgh to baltimore
aircraft, what type is an m80 aircraft from boston to washington
aircraft, what kind of aircraft does delta fly to atlanta
aircraft, what airplane goes from boston to denver
aircraft, what kind of airplane goes from atlanta to san francisco
aircraft," what type of aircraft is an m80
 package"
aircraft, what type aircraft is an m80s with meal
aircraft, what type is an m80 aircraft please tell me
aircraft, what kinds of aircraft fly between boston and san francisco
aircraft, what kind of plane goes from atlanta to baltimore
aircraft, what type and model is an f28 aircraft
aircraft, show me all aircraft for american airline with first class
aircraft, what kind of plane is hp 87
aircraft, what type aircraft is flight dl 106 from boston to washington
aircraft, show me all flights from boston to pittsburgh
aircraft, what kind of aircraft does twa use flying from atlanta to boston
aircraft, what kind of aircraft does delta fly from denver to washington
aircraft, what kind of airplane goes from denver to dallas
aircraft, what is the aircraft type with largest seating capacity
aircraft, what kind of aircraft flies from denver to pittsburgh
aircraft, what type airplane is an hp 82
aircraft, what kind of aircraft are there from dallas to san francisco
aircraft, what type aircraft does eastern fly between boston and denver
aircraft, what aircraft does eastern fly to atlanta in the morning
aircraft, what kind if aircraft does united use from denver to boston
aircraft, what kind of plane flies from dallas to philadelphia
aircraft, what type is an m80 airplane that flies from boston to san francisco
aircraft, what airplane is an m80 flight going to be
aircraft, what kinds of aircraft does united use for its morning flights
aircraft, tell me all type aircraft that fly between boston and dallas
aircraft, what is an m80 aircraft type please give me more information
aircraft, what type of aircraft is flight ua 217
aircraft, show me aircraft for united from dallas to san francisco
aircraft, what type of aircraft does united use for its flights to denver
aircraft, what type of airplane is houston to seattle
aircraft, list aircraft for delta flights from kansas city to dallas
aircraft, what kindof aircraft does twa use flying from boston to san francisco
aircraft, what aircraft are flown between dallas and boston
aircraft, what type of airplane is flight ua 215 from washington to denver
aircraft, is there a plane from pittsburgh to boston
aircraft, list type s of aircraft for delta airline flights
aircraft, what aircraft is an l106 eab
aircraft, what type aircraft do you have flying from boston to san francisco today
aircraft, what is aircraft type f28s5a
aircraft, list all plane models for delta flights from atlanta to denver
aircraft, what is type aircraft for united flight 817
aircraft, tell me what type aircraft fly from atlanta to boston before noon
aircraft, what type of plane is flight ua 835 from boston to denver
aircraft, what airplane is flight ua 219 from philadelphia to dallas
aircraft, show me type aircraft for delta flights from detroit to kansas city
aircraft, what kind of aircraft does midwest express use to fly from atlanta and boston
aircraft, what is aircraft type c75s all right
aircraft, list aircraft from dallas to minneapolis with fares
aircraft, what is aircraft nflight 982
aircraft, show me all plane flights between detroit and san francisco
aircraft, what is type of aircraft that provides seating for first class passengers
aircraft, what type of aircraft does twa use flying from atlanta to san francisco with stopover in philadelphia
aircraft, what aircraft do united fly between san francisco and washington
aircraft, tell me type of aircraft for flight dl 106 from kansas city to dallas
aircraft, what is the type aircraft that uses m80 as its flight code
aircraft, show me all plane information for twa flights from washington to dallas
aircraft, what is type aircraft for american flight 275 from dallas to milwaukee
aircraft," what type of aircraft is an m80
 ## 324"
aircraft, tell me what type aircraft are used flying from boston to denver before 10 am
aircraft, what airplanes are there for delta to dfw
aircraft, what airplane leaves boston and arrives in philadelphia at 1045 am
aircraft, tell me what type of airplane i will be flying from washington dc to boston
aircraft, what is type jt8d aircraft engine 57
aircraft, what is ewr airplane type for american flight 21
aircraft, what airplane is us 475 flying from pittsburgh to baltimore
aircraft, what is m80 aircraft all right so i need to know if there are any airplanes that go from boston and dc
aircraft," tell me what aircraft is an f28
 #flying  -- michael"
meal, what meals are available from boston to washington
meal, what meals are available for the flight from boston to washington
meal, what meals are served from boston to denver
meal, what meals are served from boston to dallas
meal, what meals are available from boston to dallas
meal, what is continental 's policy regarding meals for infants
meal, what meals are available for the flight from boston to washington dc
meal, what meals are available from dallas to san francisco
meal, what meals are available from boston to atlanta
meal, what meals are served flying from boston to san francisco
meal, what meals are available from pittsburgh to atlanta
meal, what is the food like at denver international airport
meal, what is the food like going from boston to washington
meal, what meals are available in business class from boston to san francisco
meal, what is continental's policy regarding meals for infants
meal, what are my dining options from boston to pittsburgh
meal, what is continental 's policy with regard to meals
meal, what is american 's policy regarding airline meals
meal, what meals are available from atlanta to seattle
meal, what meals are served for the flight from boston to denver
meal, what meals are available for the 8 am flight from boston to washington
meal, what meals are available for the flight from kansas city to denver
meal, what is the breakfast service like from atlanta to boston
meal, what is the food like flying from pittsburgh to washington dc
meal, what meals are served flying from dallas to atlanta
meal, what meals are available today from dallas to baltimore
meal, what meals are served for the flight from baltimore to san francisco
meal, what meals are available for the afternoon flight from philadelphia to san francisco
meal, what kind of meals are available from atlanta to dallas
meal, what kind of meals are available for the flight from philadelphia to dallas
meal, what kind of meals are there for the first class flight from boston to san francisco
meal, what is the food like in economy class from boston to dallas
meal, what is the breakfast service like from boston to dallas
meal, what meals are there for the flight from baltimore to washington
meal, are meals ever served with ground transportation between airports
meal, what is the food like in coach between boston and washington
meal, what are the meals for first class from boston to san francisco
meal, what meals are there for the afternoon flight from philadelphia to boston
meal, show me the meals available from boston to denver
meal, what meals are available for the baltimore to san francisco flight
meal, what meals are served between atlanta and charlotte
meal, is there airline service in dallas fort worth
meal, what is the airline policy of delta with regard to meals
meal, show me meals for all united first class and business classes
meal, what is the food like in economy class on delta
meal, what meals are available for the evening flight from san francisco to boston
meal, show me the meals for all united first class fares
meal, what meals are available for the 1035 am flight from boston to washington
meal, is there food service available from baltimore to pittsburgh
meal, what is the airline food like from baltimore to atlanta
meal, are meals served from pittsburgh to boston
meal, what is the airline that serves breakfast in economy
meal, show me meals in flight from boston to washington
meal, what meals are available for the 6 pm flight from baltimore to dallas
meal, what is the in flight service like for delta air
meal, what meals are there for the 7 pm flight from boston to san francisco
meal, what kind of meals are there for the 10 am flight from pittsburgh to baltimore
meal, what meals are available for business class from san francisco to denver
meal, what is the food like for an american flight from boston to pittsburgh
meal, what meals are available for first class flight from boston to dallas
meal, does continental serveabreakfast flight from boston to dallas
meal, what meals are available for my trip from chicago to san francisco
meal, what is the menu like for business class today from boston to san francisco
meal, what meals are available for american flight 361
meal, are meals ever served before noon eastern time from philadelphia to san francisco
meal, tell me what meals are available today from toronto to denver
meal, what are my dining options for business class from san francisco to washington
meal, what kind of food is served on delta 's morning flight from atlanta to boston
meal, show me all the meals for delta flight 879
meal, what meals are served aboard american flight 586
meal, is there lunch ever served between boston and dallas
meal, what meals are served on delta flight 1256 from boston to salt lake city
meal, tell me the meals served from denver to washington dc
meal, what is the service class for american flight 715 from boston to san francisco
meal, what kind of food is served to economy class passengers traveling from boston to san francisco
meal, what meals are served aboard united flight 258 from boston to san francisco
meal, what are the meals like in business class flight from washington to boston
meal, do any of the aircraft that fly from boston to washington serve meals
meal, what kind of meals are available for the 6 am flight from dallas to baltimore
meal, what kinds of meals are there in economy class from atlanta to washington
meal, does united have any meals forflight 815
meal, what meals are served on american airline flight 738
meal, what are the available meals for us airflight 401 from philadelphia to boston
meal, does united have in flight service today to denver
meal, what type of meals are available for the american flight from dallas to san francisco leaving at noon
meal, what is the type of service that delta airline provides for its first class passengers
meal, what is the type of food service for united 521 from philadelphia to dallas
meal, what type of meals are served aboard flight 547 from pittsburgh to baltimore
meal, what is the food likeairline united flight 569 from boston to san francisco
meal, are there meals withflight 713 from pittsburgh to dallas
meal, what is the meal situation like flying from boston to dallas before 9 am
meal, what type of meals are served for the 1032 flight from pittsburgh to baltimore
meal, what kinds of meals are available for the american flight 102 from atlanta to boston
meal, what is the type of service offered for united flight 731 from san francisco to washington
meal, what kind of meals are available to me tomorrow flying from denver airport
meal, are meals ever served when traveling from charlotte to philadelphia before 9 in the morning
meal, what meals are served for american 's 937 flight from dallas to milwaukee
meal, what are the food options for us airflight 704 from boston to san francisco
meal, what are meals likeon flight 478 from san francisco to baltimore
meal, what kind of food do you serve on your 29th july flight from boston to san francisco
flight_no, what is delta 's earliest morning departure from boston to atlanta
flight_no, what is delta 's earliest morning departure from boston
flight_no, what is delta 's minimum connection time in atlanta
flight_no, what is delta 's morning schedule from boston to washington
flight_no, what is delta 's earliest morning departure from atlanta to washington
flight_no, what is delta 's first class airline code
flight_no, what 's the flight no from boston to washington
flight_no, what is the flight no on continental from boston to san francisco
flight_no, what is first class on american airlines from boston to san francisco
flight_no, what is delta 's earliest departure from boston
flight_no, what is delta 's schedule from atlanta to boston
flight_no, what is the flight no from denver to dallas
flight_no, what is delta 's return fare from boston to washington
flight_no, what is delta 's return fight from atlanta to boston
flight_no, what is us air 's smallest plane that flies from philadelphia to boston
flight_no, what is delta 's earliest morning departure from atlanta to la
flight_no, what is the flight no from dallas to pittsburgh
flight_no, what is united 's flight no from boston to san francisco
flight_no, what is first class on american airlines from philadelphia to san francisco
flight_no, what is the airline with most departures from boston
flight_no, please give me a list with all available airline numbers
flight_no, list all flight numbers from boston to pittsburgh
flight_no, what is the lowest fare from washington to toronto
flight_no, what is delta 's earliest morning arrival from kansas city
flight_no, what is first class airline with most business travelers
flight_no, what is american 's early morning departure from dallas
flight_no, what 's the least expensive round trip fare from boston to san francisco
flight_no, what is american 's early afternoon schedule from dallas to san francisco
flight_no, list all flight numbers from pittsburgh to washington
flight_no, what is delta 's lowest fare from philadelphia to denver
flight_no, what is a list of airline numbers and their corresponding names
flight_no, what is first class airline 'united'
flight_no, what is us air 's most popular route from washington
flight_no, what is delta 's return fare from philadelphia to boston
flight_no, list all available airline numbers from boston to dallas
flight_no, please list all round trip fares from denver to san francisco
flight_no, show me all fligh numbers from boston to washington
flight_no, what is us air 's smallest plane that goes from philadelphia to washington dc
flight_no, what is delta 's early afternoon round trip to pittsburgh
flight_no, what 's the return airline and flight no
flight_no, what is the most expensive one way fare from atlanta to baltimore
flight_no, what is american 's return flight from boston to denver
flight_no, what is the flighthnumber from philadelphia to baltimore
flight_no, what is airline us 's number in atlanta
flight_no, what is aa 784 all about
flight_no, what is aa 's afternoon departure to boston
flight_no, what is airlines and their numbers to all cities
flight_no, what is american 's flight from atlanta to philadelphia
flight_no, please show me all available numbers on united airlines from denver to washington
flight_no, what is first class 80 on united airlines
flight_no, what is delta 's morning 8 am to atlanta fare
flight_no, what is the flight no from boston to pittsburgh on august seventh
flight_no, give me a list and phone numbers from atlanta to boston
flight_no, give me a list with all the numbers from toronto to dallas
flight_no, what is the smallest plane from charlotte to baltimore
flight_no, what is american 's return airfare from chicago to milwaukee
flight_no, what is american 's early afternoon east coast round trip service
flight_no, what is the first class american airlines airline to boston
flight_no, what is american 's schedule with regard to flights from atlanta
flight_no, list fare codes on united airlines from boston to washington
flight_no, what 's a different airline that services pittsburgh
flight_no, what is first class flighg numbers from boston to washington
flight_no, what is the american airlines morning nonstop from philadelphia to dallas
flight_no, what is us 427 to denver
flight_no, what is delta 's morning round trip from pittsburgh to new york
flight_no, what is delta 's schedule with arrival in atlanta before noon
flight_no, what is american 's cheapest one way fare to boston from washington dc
flight_no, what is the flight no on airlines delta from atlanta to boston
flight_no, please find me a morning flight from toronto to washington
flight_no, what 's the number on american airlines from chicago to miami
flight_no, what is a list of all american airline 's departing and arriving aircraft
flight_no, what is the number associated with united 's early morning nonstop from san francisco to boston
flight_no, what is first class 10 am from san francisco to boston
flight_no, what is the number on delta 's morning flight to atlanta from boston
flight_no, list numbers and fares on american from pittsburgh to atlanta
flight_no, what is delta 's morning round trip airline schedule to denver
flight_no, give me a list with numbers and times of all morning flights from toronto to montreal
flight_no, show me all the airline numbers and times in denver
flight_no, what is first class 753 's fare from boston to washington
flight_no, what is delta 's most frequent fare code on their first class tickets
flight_no, what is delta 's smallest aircraft 825 from atlanta to boston
flight_no, what is delta 's morning 8 am to noon east coast airfare
flight_no, what is the last fliught from denver to philadelphia
flight_no, what is airlines and their code that fly from pittsburgh to dallas
flight_no, what is the fligh number from boston to pittsburgh on july seventeenth
flight_no, list numbers and times for all first class united airline flights from boston to san francisco
flight_no, list numbers 13 from boston to dallas
flight_no, what is a first class us air's flight from boston to washington dc
flight_no, show me all your available information on united 91
flight_no, give me a list with all the numbers to fly from pittsburgh international airport in pennsylvania
flight_no, please show me all available numbers in your system to fly from boston airport
flight_no, what 's the fligthnumber on a plane from detroit to san francisco
flight_no, show me all numbers for american 's nonstop morning flights from dallas to san francisco
flight_no, what is the first class airline that has a 657 in their schedule
flight_no, give me a list all of your fights to denver from boston
flight_no, list all the possible numbers that could be used as a fare code on northwest
flight_no, give me a list with all numbers associated with daily nonstop us airline departing from boston
flight_no, give me a list with all numbers and information concerning united fligths from washington dc to boston
flight_no, please give me a list with all information about united airline's afternoon and early evening nonstop flights from denver to san francisco
flight_no, give me a list with numbers and times on all the morning americanairlines jets leaving from dallas going to philadelphia
airport, list california nevada arizona airport codes
airport, list california nevada arizona airport codes
airport, list california nevada arizona airport codes
airport, list california nevada arizona airport codes
airport, list california nevada arizona airports
airport, what 's the airport at san francisco called
airport, what 's the name of atlanta airport
airport, what is the airport at dallas fort worth called
airport, what is the name of atlanta 's airport
airport, what 's the name of san francisco airport
airport, what is the airport at boston massachusetts called
airport, what 's the airport at denver colorado
airport, what airport is la guardia located at new york
airport, what airport is at baltimore maryland
airport, what 's the airport at la guardia new york
airport, what 's the airport at pittsburgh called
airport, what is the airport at dallas fort worth texas
airport, what 's the airport called at boston massachusetts
airport, tell me all the airport codes for new york
airport, what is the airport at boston called again please
airport, tell me the airport at san francisco california
airport, what airport is at denver colorado usa
airport, what 's the airport at la guardia named
airport, what 's the name of airport at philadelphia
airport, list la guardia airport flights for new york
airport, what is the airport name for la guardia new york
airport, what 's the airport at baltimore called
airport, what is the airport at baltimore md called
airport, give me a list of all the california nevada and utah airports
airport, what airport is at boston massachusetts new york
airport, what airport is closest to san francisco california
airport, what is the airport at boston called again?
airport, please show me a list of all the california airport codes
airport, what is the name of denver airport please show me a list
airport, tell me all the airport codes for ontario california
airport, show me a list of all the airport codes for los angeles
airport, please list all the california airports near san francisco
airport, which airport is closest to baltimore city md
airport, what are the airport codes for denver and dallas
airport, list california airport codes with city and state name
airport, what is the airport called near pittsburgh pa
airport, what airport is at pittsburgh usa please
airport, what is the name of pittsburgh airport and its city
airport, list the airlines that service denver international airport
airport, what is the airport nearest new york city please
airport, what 's the name of that airport at boston
airport, tell me the name of all the airline hubs
airport, what is the name of toronto airport and la guardia
airport, please list all the airlines with flights from atlanta
airport, which airport is nearest to downtown denver colorado
airport, show me a list of all the airports near baltimore
airport, tell me all the airlines that serve san francisco
airport, what are the airport codes for baltimore and dallas
airport, what is the airport for dallas fort worth please
airport, list la guardia airport flights from and to boston
airport, what airport is located near pittsburgh pa please
airport, please list all the airports near las vegas
airport, which airport is closest to boston massachusetts and why
airport, what are the major airport hubs for us airlines
airport, what is the airport nearest to washington dc named
airport, what airport is general mitchell international mia milwaukee
airport, tell me all the airline and airport codes for la
airport, list all the nevada arizona and california airport
airport, what is the airport near philadelphia please show me
airport, what airport is near indianapolis indiana please
airport, list california nevada arizona new mexico utah wyoming colorado montana idaho airport
airport, please list the california arizona nevada and utah airports
airport, tell me the airport at washington dc with flights to baltimore
airport, give me a list of the different kinds of aircraft
airport, tell me a list of the nevada airport
airport, what is the airport at denver called michael davis
airport, show me a list of airline codes for the atlanta airport
airport, what airport is at denver colorado where united airlines departs from
airport, give me a list of all the different airport codes for washington dc
airport, please list the airport nearest to philadelphia and baltimore
airport, what is the airport for seattle washington and pittsburgh
airport, list the name of all major usa airport codes
airport, give me all the arizona airport codes that you have
airport, show me all the california airport that is not san francisco
airport, list california nevada arizona new mexico colorado wyoming montana idaho utah hawaii airport abbreviations
airport, is there a toronto airport that i can get to by train
airport, please show me the airport near san francisco and oakland
airport, list la guardia airport flights from atlanta to boston before noon
airport, list all california and arizona airpots
airport, what airport is at san francisco please show me all of the available flights
airport, what airport is houston served by please show me the city and state
airport, what is the name of philadelphia airport michael johnson international
airport, what airport is pittsburgh located at i 'm not sure of the name
airport, what 's the name of toronto airport i know it is an international one
airport, please tell me all the different kinds of aircraft that fly to la guardia
airport, list airport codes and city name for all flights from denver to atlanta
airport, please tell me the name of all airport that is near boston
airport, what airport is closest to downtown pittsburgh by theground_service
airport, list the airports near lafayette airport louisiana
airport, show me a list of airport codes and city names for all the usa flights
airport, what airport is san francisco international? please give me the name of this city and its time zone
airport, is there an airport near chabflight [SEP] are the la guardia and kennedy international
airport, what is the name of toronto airport again where itab ground transportation at
airport, what is the airport at philadelphia called? 's it aairport
airport, list all the major international airport codes for la 'list of all major international airport city pairs
city, what city is mairport in minneapolis
city, what city is mairport in minneapolis
city, what is la guardia airport in new york
city, what is la guardia airport in new york
city, what city is la guardia in new york
city, what city is general mitchell international airport in milwaukee
city, where is general mitchell international airport located in chicago
city, what city is love field airport in dallas located
city, where is general mitchell international airport located in relation to downtown milwaukee
city, what city is houston intercontinental in
city, what is la guardia airport like in new york
city, what is minneapolis like as an airport city
city, what city is mairport airport in minneapolis
city, show me flights from baltimore to dallas
city, what is la guardia airport in new york called
city, where is general mitchell international located in chicago
city, where is love field located in relation to downtown dallas
city, what is denver 's airport abbreviation
city, show me all flights from atlanta to denver
city, what city is mairport in chicago airport
city, where is pittsburgh located in relation to baltimore
city, show me all flights to atlanta from boston
city, show me all city pairs for united 's flights
city, what city is mfl in and whereabouts
city, show me all flights from milwaukee to denver
city, what city is mco in 's airport located
city, what is baltimore 's city name again
city, what city is general mitchell international in at?
city, what is denver 's airport city called in colorado
city, what city is love field in dallas nearest airport to downtown
city, what city is mco in Orlando airport please
city, show me all flights from minneapolis to baltimore
city, show me all flights to atlanta from pittsburgh
city, what is the city that delta serves with most flights
city, show me all city pairs served from san francisco
city, show me all flights to boston from washington dc
city, list flights from pittsburgh to baltimore
city, which city does delta service with first class flights only
city, what city is mflt in at dallas fort worth
city, show me flights from love field to dallas fort worth
city, what is san francisco 's airport name?
city, show me all flights to charlotte from baltimore
city, what city is airport mflt in denver
city, show me flights from toronto to minneapolis
city, show me all information on baltimore 's airport
city, what is denver 's international airport called city name
city, what city is pittsburgh in from usair
city, what city is hfl in and how far from downtown
city, what is charlotte's airport abbreviation
city, show me all flights from love field into dallas fort worth
city, what city is airport iad in maryland
city, what city is mairport international located in i would like to know
city, which airport is closest to washington dc and what are its ground transportation options
city, list la city and state for all united flights from boston
city, what are all the usa cities that delta services
city, what city is bfl located in fort worth dallas
city, what city is mco in and which airport goes with it
city, what city is mabfla the airport code for
city, which city does united service from boston to denver
city, what city is mquantity_of 'la'
city, what are all the major airport codes for california
city, which airport is closest to boston and logan
city, what city is mfl in? iab in
city, what are allairport locations for united flights to denver
city, where are la guardia and kennedy airport
city, what are all your airport codes for canadian destinations
city, what is charlotte airport called again please list
city, which city is served only by twa international flights
city, list city codes for american flights only what are they
city, which city is mflt at? what does it stand for
city, what city is mco near? i need to know where that airport is
city," what city is mco near
 User 3 months ago"
city, what city is mfl in for us Airlines flights
city, is there an airport in dallas fort worth that i can fly to from pittsburgh
city," what city is mflt at? ""milwaukee"""
city, what city is kabair at airport in new york
city, where are delta 's flights to salt lake city from
city," what city is houston located in
 #!/usr/bin"
city," what city is love field in dallas
 #lovefield  #dallairport"
city, what are some west coast cities with direct flights to baltimore
city, show me city pairs for twa flights only between boston and san francisco
city, what city is mco inflight information from baltimore to westchester county
city, which city is mfl airport in boston us
city," what city is airport mfls located in
 ##mfls minneapolis"
city, list california city where united flights depart from los angeles
city," what city is bwi near to
 ##baltimore##"
city, what city is pflair airport in and how long does it take to get from there into downtown
city, what city is mab in reference to united flight 718
city, is there another city that american has flights to and from boston
city, what are all city pairs for delta flights with fare codes qw and hb
city, what city does nw fly to with an i
city," what is philadelphia airport called
 importairportphiladalphia"
city," what city is iad in dc
 The airport at Washington, DC.,is called Ronald Reagan National Airport and its code is IAD"
city," what city is dfw in
 #airport  [SEP] list airport information for all cities"
city, what city is houston in usair 's flight 128 from boston
city, what city is mco near ? please show me all citys that are within 20 miles from airport
city," what city is mairport located in
 #### show me all flight information from love field airport dallas"
city, what is philadelphia airport called again inairfare [SEP] whereabouts ground transportation located at pittsburgh international
city," what city is hfl in
 package_id 54862370"
city," what is san francisco 's airport called
 importflight 05/21/airline american arrival date and time"
airfare, how much is a first class ticket from boston to dallas
airfare, show me all prices for a flight from boston to washington
airfare, show me fares from boston to san francisco
airfare, show me cheapest fares from baltimore to dallas
airfare, show me fares from dallas to atlanta
airfare, how much is a first class ticket from washington to denver
airfare, how much is a first class ticket from washington to denver
airfare, show me fares from dallas to san francisco
airfare, show me all prices for first class from boston to san francisco
airfare, show me fares from boston to pittsburgh
airfare, show me economy fares from boston to pittsburgh
airfare, what is delta 's cheapest first class airfare to boston
airfare, what are first class airfares from boston to washington
airfare, how much is a first class ticket from dallas to washington
airfare, show me fares from atlanta to denver
airfare, show me all fares from dallas to san francisco
airfare, what is ewr to bwi first class airline
airfare, show me all fares from baltimore to washington
airfare, how much is a first class ticket from denver to washington
airfare, what is united 's cheapest airfare from denver to san francisco
airfare, how much is a first class airline ticket from baltimore to san francisco
airfare, show me coach fares from boston to denver
airfare, what is airline us 's most expensive first class fare
airfare, what is delta 's cheapest first class airline ticket from boston to washington
airfare, what are first class fares from baltimore to seattle
airfare, what are fares from boston to denver
airfare, what is the cheapest airline from washington to baltimore
airfare, what is united 's most expensive business class airline ticket
airfare, what is american 's first class airfare from boston to san francisco
airfare, what are first class fares from denver to oakland
airfare, what are all fares from denver to baltimore
airfare, what is continental 's lowest airfare to denver
airfare, what is delta 's cheapest flight to san francisco
airfare, what is american 's lowest airfare to atlanta
airfare, what is us air 's cheapest first class rate from philadelphia to san francisco
airfare, what is us air 's cheapest first class rate to atlanta
airfare, cheapest first class airline tickets from boston to san francisco
airfare, what is american 's lowest airfare between boston and san francisco
airfare, what is first class airline fares from atlanta to washington
airfare, what are first class airfares from washington to denver
airfare, show me first class fares from washington to philadelphia
airfare, how much does it cost to go from baltimore to san francisco
airfare, show me all prices for a flight from denver to oakland
airfare, what are all the fares from pittsburgh to atlanta
airfare, what are all available fares from atlanta to boston
airfare, what is cheapest first class from boston to san francisco
airfare, how much does it costs to fly from pittsburgh to washington dc
airfare, cheapest first class fares from denver to boston
airfare, what is united 's lowest coach airfare from washington to denver
airfare, show me first class airfares from dallas to san francisco
airfare, what is delta 's lowest coach fares from boston to san francisco
airfare, what are us air 's cheapest first class fares to denver
airfare, what are us air's coach fares from boston to pittsburgh
airfare, show me all prices for airline tickets from atlanta to boston
airfare, what is first class airline service like from atlanta to san francisco
airfare, what are all your prices for a first class ticket from boston to san francisco
airfare, what are the cheapest airfares from dallas to pittsburgh
airfare, what are the cheapest fares from san francisco to pittsburgh
airfare, how much is a flight from chicago to pittsburgh
airfare, show me first class airfares from boston to philadelphia
